Accession,Species,Core_GC,codon_2,codon_3,codon_4,codon_5,codon_6,codon_7,codon_8,codon_9,codon_10,codon_11,codon_12,codon_13,codon_14,codon_15,codon_16,codon_17,codon_18,codon_19,codon_20,codon_21,codon_22,codon_23,codon_24,codon_25,codon_26,codon_27,codon_28,codon_29
GCF_000739065.1,Methanocaldococcus bathoardescens,0.314591004,0.279608548,0.275813861,0.277611344,0.286798482,0.268424206,0.279408828,0.308767725,0.313161574,0.312762133,0.299580587,0.306770521,0.310565209,0.311963251,0.302376673,0.30597164,0.311963251,0.307369682,0.312562413,0.313960455,0.309766327,0.318745004,0.299760192,0.304356515,0.305355715,0.310951239,0.298760991,0.307354117,0.302358114
GCF_000403645.1,Salinarchaeum sp. Harcht-Bsk1,0.674253286,0.605428882,0.626927253,0.634744843,0.636916395,0.65548317,0.66970684,0.669489685,0.680347448,0.675570033,0.67111835,0.680456026,0.686753529,0.672312704,0.681867535,0.682844734,0.682627579,0.671661238,0.672204126,0.682519001,0.682410423,0.680456026,0.679153094,0.688273616,0.673072747,0.673289902,0.683170467,0.681541802,0.674592834
GCF_000725425.1,Palaeococcus pacificus DY20341,0.437429763,0.418647783,0.401450008,0.37514753,0.378013826,0.37784522,0.38863598,0.412746586,0.423537346,0.405159332,0.40448491,0.41797336,0.408868656,0.428595515,0.428764121,0.431799022,0.419996628,0.435508346,0.434328107,0.419996628,0.417130332,0.433485078,0.413926825,0.425897825,0.422694318,0.428089698,0.436688585,0.426740853,0.425560614
GCF_000734035.1,Archaeoglobus fulgidus DSM 8774,0.492608844,0.441880988,0.442385275,0.435577408,0.434820978,0.444780635,0.456379223,0.467221382,0.468229955,0.475037821,0.471381745,0.483988906,0.469868886,0.475416036,0.479324256,0.49533535,0.487014624,0.48121533,0.471433977,0.480640686,0.488460083,0.485811578,0.485180981,0.483289192,0.48354143,0.480696442,0.478227944,0.473358586,0.476695718
GCF_030518575.1,Candidatus Nitrosotenuis chungbukensis,0.428123559,0.40773311,0.372417644,0.377303183,0.395030709,0.39852038,0.406197655,0.412758236,0.418202122,0.411362367,0.42001675,0.423506421,0.424064768,0.422948074,0.427973199,0.420156337,0.423925181,0.425080296,0.425499232,0.423125262,0.425638877,0.432341852,0.411846885,0.436574462,0.41897178,0.431824532,0.421486449,0.429868678,0.427113906
GCF_000802205.1,Candidatus Nitrosocosmicus oleophilus,0.360704509,0.328552538,0.302410742,0.306784661,0.310243109,0.314820466,0.331705829,0.326619876,0.335571152,0.333333333,0.343810396,0.341267419,0.351235886,0.348489472,0.348794629,0.355711525,0.347167124,0.34981182,0.347065405,0.351846201,0.345031024,0.342182891,0.346658529,0.346861967,0.342894924,0.361814668,0.356525277,0.356016682,0.349099786
GCF_025231485.1,Salinirubellus salinus,0.693784843,0.60504076,0.64423005,0.640939346,0.656944133,0.668536385,0.682521876,0.690150325,0.693665395,0.694488071,0.698227507,0.69336624,0.696208212,0.69747962,0.698377085,0.701817366,0.694039339,0.696582155,0.694936804,0.699573704,0.697255254,0.687981452,0.700097225,0.702116521,0.693291452,0.702872531,0.690828845,0.696214841,0.703022142
GCF_000446015.1,Thermofilum adornatum,0.481461816,0.474125625,0.41862955,0.418807994,0.415060671,0.439507495,0.430585296,0.438079943,0.434511064,0.447002141,0.459493219,0.456102784,0.456638116,0.452890792,0.471448965,0.469664525,0.467344754,0.470199857,0.454318344,0.473947181,0.449500357,0.456102784,0.466095646,0.461812991,0.474660956,0.461991435,0.477872948,0.483047823,0.480728051
GCF_009690625.1,Halorhabdus sp. CBA1104,0.632376464,0.570606293,0.585699667,0.585315938,0.586467127,0.602455871,0.616653876,0.633665899,0.640828856,0.63097979,0.63123561,0.63097979,0.637886928,0.634433359,0.635712458,0.638142748,0.63264262,0.637503198,0.645689435,0.636863648,0.634817089,0.637759018,0.634049629,0.640573037,0.63085188,0.643770785,0.635200819,0.636096188,0.63097979
GCF_902383905.1,Candidatus Methanomassiliicoccus intestinalis,0.422901679,0.375832883,0.376193049,0.36358725,0.388438682,0.379074374,0.403925806,0.407527463,0.407887628,0.423915001,0.426616243,0.440842788,0.43147848,0.421213758,0.429857735,0.432558977,0.42067351,0.426976409,0.411309202,0.428417072,0.419773096,0.423915001,0.431838646,0.425175581,0.428056906,0.431838646,0.427876823,0.430758149,0.425895912
GCF_001488575.1,Halobacterium hubeiense,0.679504145,0.593756294,0.621248741,0.610070493,0.6224572,0.643303122,0.659718026,0.670694864,0.684390735,0.679859013,0.678952669,0.683282981,0.676032226,0.681067472,0.681067472,0.684994965,0.684994965,0.680261833,0.684396091,0.680870354,0.687317417,0.687418153,0.685907122,0.68399315,0.674221819,0.684799033,0.680471584,0.679262394,0.674627166
GCF_000812185.1,Candidatus Nitrosopelagicus brevis,0.334462688,0.334475668,0.283070596,0.299291752,0.302947224,0.31459904,0.318254512,0.329449395,0.331734064,0.349097555,0.339273475,0.339501942,0.3335618,0.34270048,0.339273475,0.349554489,0.338816541,0.345670551,0.358693169,0.333333333,0.334018734,0.332647932,0.339730409,0.344299749,0.342243546,0.333790267,0.34041581,0.339730409,0.351839159
GCF_000504565.1,Haloarcula hispanica N601,0.640028736,0.551189865,0.570107858,0.57259031,0.586800205,0.596815614,0.611795925,0.622324944,0.62549221,0.627375449,0.639274097,0.632083547,0.633367574,0.628745078,0.640900531,0.635422017,0.62164013,0.634223592,0.633281972,0.638332477,0.638589283,0.640472522,0.635165211,0.639438308,0.63584211,0.636612724,0.639438308,0.64175015,0.637040843
GCF_000816105.1,Thermococcus guaymasensis DSM 11113,0.539467654,0.513295347,0.504115226,0.467553023,0.480215258,0.47546692,0.477207977,0.496676163,0.505856284,0.515986072,0.505223172,0.518043685,0.51456157,0.526274137,0.518360241,0.523108579,0.508863564,0.535612536,0.529597974,0.531497309,0.520417854,0.535391924,0.533491686,0.522723674,0.533016627,0.535233571,0.532699921,0.531210393,0.522179975
GCF_000969945.1,Methanosarcina sp. Kolksee,0.431820375,0.360365151,0.355401932,0.33439688,0.35717451,0.359744749,0.359124346,0.38651068,0.399273243,0.400159532,0.40521138,0.411504033,0.412744837,0.414074271,0.423025791,0.411238146,0.413631126,0.41256758,0.418085106,0.422251773,0.420856611,0.422364104,0.424669682,0.422186752,0.420613802,0.43170126,0.428241973,0.432259782,0.420193417
GCF_000970045.1,Methanosarcina sp. MTP4,0.498019657,0.388189277,0.393150162,0.367677924,0.394581187,0.392196146,0.400209884,0.433791261,0.438275138,0.440183171,0.447242893,0.462125549,0.456019844,0.450868155,0.46804045,0.468803663,0.46164854,0.465464606,0.471951918,0.472047319,0.470425491,0.482446098,0.483729363,0.484058801,0.48768614,0.479805213,0.478468443,0.486966485,0.485056813
GCF_000970005.1,Methanosarcina sp. WH1,0.449181829,0.359988453,0.370862202,0.352578907,0.372401848,0.362875289,0.365762125,0.400115473,0.412047729,0.40973826,0.415415704,0.429753657,0.42734796,0.429946112,0.43321786,0.430234796,0.430715935,0.426990086,0.428337665,0.430455289,0.438540764,0.441490899,0.437253202,0.444476548,0.448265896,0.441457069,0.449648261,0.436957779,0.440458972
GCF_000969965.1,Methanosarcina sp. WWM596,0.446341114,0.36150108,0.369600432,0.35862131,0.36987041,0.362670986,0.367800576,0.398218143,0.415586753,0.407217423,0.413156947,0.427195824,0.418556515,0.424046076,0.427195824,0.425395968,0.42542083,0.424995498,0.426796326,0.429497569,0.432018729,0.438079798,0.436458615,0.442612613,0.443002613,0.43690283,0.446998378,0.431006494,0.437950938
GCF_000970325.1,Methanococcoides methylutens MM1,0.461008084,0.377931233,0.357646382,0.343691555,0.365702777,0.367141419,0.375197813,0.4069918,0.417206157,0.426413466,0.426701194,0.433318947,0.434901453,0.438785786,0.449719465,0.449287872,0.445691267,0.438066465,0.448280823,0.447129909,0.454466983,0.457344267,0.450007193,0.458495181,0.453891526,0.449431736,0.457685665,0.454663212,0.456102476
GCF_000970065.1,Methanosarcina barkeri 227,0.425153932,0.366435925,0.351792687,0.339634363,0.357738729,0.354188853,0.361199858,0.380191693,0.396964856,0.399804757,0.401845935,0.406638268,0.410188143,0.400425985,0.417842876,0.412072792,0.408877053,0.412605415,0.417132712,0.4168664,0.422458944,0.414735908,0.422328804,0.4224,0.417422222,0.428977778,0.425155556,0.424,0.416110963
GCF_000970305.1,Methanosarcina barkeri 3,0.424432091,0.351275286,0.355145119,0.332541777,0.346174142,0.346437995,0.357343887,0.382058047,0.390061566,0.390325418,0.400615655,0.400527704,0.408883026,0.402814424,0.412576957,0.405540897,0.415215479,0.403078276,0.417062445,0.416622691,0.420492524,0.413632366,0.420955397,0.414093428,0.414005454,0.422626902,0.431424298,0.427553444,0.420802534
GCF_000970025.1,Methanosarcina barkeri MS,0.424805324,0.367636684,0.345326279,0.335978836,0.363227513,0.358201058,0.362169312,0.376190476,0.394356261,0.400088183,0.394532628,0.409700176,0.406084656,0.400529101,0.416666667,0.407671958,0.414991182,0.408994709,0.424867725,0.420393402,0.423127812,0.415894858,0.422333951,0.412694209,0.42381709,0.429227373,0.425253863,0.423576159,0.420309051
GCF_000969985.1,Methanosarcina barkeri str. Wiesmoor,0.423998059,0.355137099,0.350346878,0.342583416,0.35662372,0.349686158,0.35555005,0.380905187,0.39139412,0.394862901,0.398331682,0.397423191,0.402626363,0.407251404,0.413280476,0.404195573,0.410821974,0.407269723,0.419826518,0.418091698,0.418917803,0.415695993,0.417843866,0.420509007,0.418773756,0.424663195,0.428382511,0.41697661,0.418794942
GCF_000970285.1,Methanosarcina horonobensis HB-1 = JCM 15518,0.442162257,0.359054648,0.370386938,0.34511295,0.373891001,0.366733766,0.37814061,0.398643107,0.411913815,0.407216879,0.418921941,0.421904123,0.416983523,0.418996496,0.42153135,0.426824722,0.42235145,0.425577927,0.430201342,0.432460655,0.435019397,0.440987765,0.438250877,0.433997463,0.439319301,0.438199731,0.440140319,0.437080161,0.442304822
GCF_000970265.1,Methanosarcina lacustris Z-7289,0.449208508,0.360162131,0.364408415,0.356108859,0.364794441,0.366435051,0.368268674,0.405423663,0.417293959,0.409573441,0.416135881,0.42955028,0.424531944,0.430708357,0.441034549,0.420671685,0.431701902,0.433342987,0.440389999,0.430446954,0.445249131,0.443704133,0.434916956,0.446537236,0.445184971,0.443349754,0.445861103,0.445764513,0.441256039
GCF_000970245.1,Methanosarcina mazei C16,0.447090291,0.363213811,0.365680137,0.350407892,0.360652628,0.363593246,0.37184595,0.389299943,0.41927528,0.410548283,0.415575792,0.425820527,0.419749573,0.424871941,0.427527983,0.4348321,0.424302789,0.424682223,0.438247012,0.43274521,0.437013849,0.450294062,0.44118763,0.435780687,0.439575033,0.44261051,0.435933941,0.445077376,0.431216178
GCF_000970225.1,Methanosarcina mazei LYC,0.445274007,0.367649839,0.36831159,0.354320287,0.363017584,0.363490263,0.371903952,0.395254301,0.416430327,0.415390433,0.412270751,0.422858763,0.423142371,0.42701834,0.424560408,0.435432029,0.424654944,0.423804122,0.43675553,0.434675742,0.437700889,0.449706939,0.44469654,0.441387786,0.440536964,0.43788996,0.43858156,0.444948922,0.433314415
GCF_000970185.1,Methanosarcina mazei SarPi,0.447604178,0.36286301,0.372738829,0.348195952,0.365894202,0.363547472,0.370978782,0.397770607,0.414197712,0.412046543,0.417522245,0.424953554,0.426811382,0.42378019,0.425344676,0.435807177,0.427006942,0.42133568,0.44157622,0.437567224,0.434731593,0.452527623,0.444607412,0.436687201,0.440434272,0.4396518,0.440074357,0.446238137,0.434008414
GCF_025035885.1,Methanosarcina mazei TMA,0.444699239,0.361485879,0.366792589,0.353480842,0.36490376,0.369131139,0.367512142,0.39422558,0.411944594,0.406727829,0.413653535,0.42183846,0.422917791,0.42417701,0.429573664,0.433801043,0.422108293,0.41716136,0.435869761,0.432721713,0.433890988,0.445074224,0.443904633,0.432928475,0.439136302,0.43625731,0.440964723,0.443214543,0.428185745
GCF_000970165.1,Methanosarcina mazei WWM610,0.447175421,0.36643572,0.368264049,0.350654349,0.361816782,0.366339492,0.374518861,0.391358737,0.415319477,0.411181678,0.41426097,0.426866821,0.418976135,0.42869515,0.43004234,0.435142417,0.424846035,0.420034642,0.44043495,0.432640493,0.437548114,0.454291763,0.441459657,0.436164067,0.442903909,0.440400539,0.437734759,0.444765482,0.431185592
GCF_000970145.1,Methanosarcina siciliae C2J,0.452801424,0.364445394,0.374412644,0.357895486,0.375622953,0.371422469,0.372846362,0.391570554,0.414780009,0.413498505,0.41955005,0.424106507,0.424391286,0.425459205,0.431866724,0.430962045,0.427615182,0.431104465,0.440717795,0.429415954,0.442259742,0.444325711,0.453230747,0.445109354,0.447460284,0.447887725,0.445821757,0.443921904,0.440715405
GCF_000970125.1,Methanosarcina siciliae HI350,0.459931443,0.356338481,0.375482625,0.352155727,0.380067568,0.375804376,0.376367439,0.400740026,0.41256435,0.41457529,0.416425354,0.430501931,0.426158301,0.424790862,0.440717503,0.43782175,0.433397683,0.436212999,0.446777697,0.438731998,0.445517463,0.450185096,0.452518912,0.453726058,0.454047964,0.44559794,0.448389694,0.452685834,0.447612145
GCF_000970085.1,Methanosarcina siciliae T4/M,0.458561519,0.360078431,0.376470588,0.354666667,0.375607843,0.372235294,0.375137255,0.398117647,0.41254902,0.415764706,0.418980392,0.430039216,0.425803922,0.427215686,0.441594101,0.435318114,0.429591276,0.434141367,0.449595983,0.438220758,0.447112367,0.450671062,0.451769877,0.451612903,0.455223295,0.446275803,0.450620192,0.448056537,0.446434182
GCF_000969925.1,Methanosarcina thermophila CHTI-55,0.442953645,0.372737348,0.367319296,0.347617289,0.361901244,0.359931043,0.384558552,0.387760128,0.410540574,0.413619012,0.411771949,0.42630218,0.432951607,0.417682551,0.42777983,0.434712983,0.42892338,0.426336536,0.427322,0.430771126,0.436683912,0.44062577,0.442473516,0.437423011,0.441118502,0.445676275,0.438817006,0.434627234,0.435034517
GCF_000969905.1,Methanosarcina vacuolata Z-761,0.429860036,0.356137538,0.355068591,0.33778728,0.355692143,0.35845359,0.362996615,0.386157135,0.397202922,0.396935685,0.399340816,0.406021735,0.408694103,0.412168181,0.420363442,0.415018707,0.413771602,0.410208445,0.422590415,0.41804739,0.416533048,0.422614274,0.428138644,0.419406576,0.416934046,0.430481283,0.428698752,0.429845687,0.420057102
GCF_034480035.2,Methanosphaera sp. ISO3-F5,0.328826729,0.248580166,0.241153342,0.24435707,0.262268822,0.241153342,0.267365662,0.290374254,0.284694918,0.302169798,0.294014854,0.310324742,0.301732926,0.30187855,0.310324742,0.326052133,0.311198486,0.311198486,0.313528469,0.323430901,0.314256589,0.314110965,0.314693461,0.324741517,0.322120285,0.329401485,0.323285277,0.320804196,0.301573427
GCF_023093535.1,Halovivax limisalsi,0.677546152,0.58782463,0.622917248,0.607372242,0.626268268,0.636693661,0.650097738,0.674764963,0.674113376,0.677278228,0.669179931,0.672624034,0.681373918,0.674951131,0.683980266,0.677836731,0.67876757,0.670483105,0.671786279,0.679791492,0.677836731,0.685655776,0.684445686,0.680912477,0.668715084,0.683985102,0.672811918,0.673091248,0.682029795
GCF_004799665.1,Halapricum salinum,0.649194508,0.577330611,0.597841936,0.598425197,0.607562944,0.617478371,0.625352387,0.650043745,0.649460484,0.650529795,0.64440556,0.650821425,0.649752114,0.648974434,0.65752892,0.651501896,0.644697191,0.650918635,0.651210265,0.658987071,0.654029357,0.65791776,0.653737727,0.645766501,0.65714008,0.662778264,0.646738602,0.64430835,0.654904248
GCF_000730285.1,Candidatus Nitrososphaera evergladensis SR1,0.520260498,0.504281253,0.469225345,0.457338572,0.459856956,0.471441523,0.481011383,0.496625365,0.487357711,0.496222424,0.493401833,0.514153319,0.507001108,0.50609449,0.512541553,0.516369497,0.509116551,0.511634935,0.518887882,0.514254055,0.51697391,0.525334945,0.514455525,0.517679057,0.508310668,0.513448172,0.515362144,0.513649642,0.511433464
GCF_013407145.1,Nitrosopumilus cobalaminigenes,0.334130511,0.344374343,0.285839467,0.307570978,0.305993691,0.301962846,0.322642832,0.329302489,0.327900456,0.333683842,0.345250613,0.34086926,0.339291973,0.326673677,0.3319313,0.335786891,0.33105503,0.333683842,0.330178759,0.336312653,0.332982825,0.340343498,0.337364178,0.339116719,0.340343498,0.337714686,0.325622152,0.335436383,0.347528917
GCF_013407185.1,Nitrosopumilus ureiphilus,0.340545531,0.33139685,0.292408985,0.303898786,0.308546347,0.317325071,0.309191841,0.328685773,0.321068939,0.339271882,0.346243222,0.350374387,0.336302608,0.329589466,0.331138652,0.339400981,0.33836819,0.340821069,0.336948102,0.343144849,0.339917377,0.341079267,0.32907307,0.343532146,0.335528014,0.34650142,0.329202169,0.345726827,0.357216628
GCF_024498195.1,Halovivax cerinus,0.659697405,0.574810346,0.611278677,0.594187003,0.616397039,0.628644548,0.639703866,0.654693355,0.657892332,0.662279499,0.655150352,0.654601956,0.665021479,0.662645096,0.665569875,0.661913902,0.656338543,0.654876154,0.657800932,0.663376291,0.660085915,0.663193492,0.665204277,0.668037657,0.659354721,0.66483868,0.654327758,0.66236972,0.66008411
GCF_000769655.1,Thermococcus eurythermalis,0.547713058,0.518615856,0.517885823,0.476711929,0.484012265,0.485618338,0.487662432,0.505183238,0.511023507,0.511899547,0.513213608,0.525624179,0.517885823,0.527960286,0.524164112,0.528106293,0.526354212,0.537304716,0.534092568,0.538180756,0.544459045,0.537304716,0.541392904,0.529858373,0.537248028,0.542652644,0.554630441,0.538562664,0.537394099
GCF_026410925.1,Halovenus salina,0.613423154,0.521692555,0.555436529,0.552401357,0.565881093,0.580432066,0.586234601,0.611051598,0.605606142,0.605784681,0.596589895,0.602660239,0.607391537,0.607391537,0.611319407,0.611230137,0.604802714,0.609980361,0.605143316,0.623091347,0.616305027,0.618626663,0.618154204,0.614030384,0.613136729,0.62126899,0.611781532,0.614552606,0.614284437
GCF_024228675.1,Salinigranum marinum,0.672231362,0.578402778,0.610763889,0.612291667,0.629583333,0.634166667,0.644791667,0.658680556,0.671041667,0.655694444,0.664722222,0.669513889,0.67625,0.662847222,0.669861111,0.662638889,0.664444444,0.674861111,0.669236111,0.672986111,0.674375,0.677569444,0.668611111,0.680697368,0.678127388,0.676323468,0.669167709,0.673891899,0.676392942
GCF_013343295.1,Metallosphaera tengchongensis,0.459197531,0.396930795,0.401947764,0.395602774,0.394274753,0.396193006,0.421277852,0.43411539,0.438689686,0.441640844,0.437804338,0.443116423,0.447838277,0.444592002,0.450789435,0.451232109,0.442426926,0.452022439,0.449955713,0.453498671,0.450398583,0.454236788,0.454236788,0.441736819,0.441146064,0.441293753,0.447251773,0.446513002,0.458037825
GCF_003342675.1,Haloplanus rubicundus,0.673628467,0.592526082,0.618949889,0.612536343,0.625448948,0.640328374,0.652214811,0.664528818,0.670343766,0.667436292,0.672396101,0.668376945,0.673422268,0.673593296,0.674619463,0.672054045,0.674619463,0.670771336,0.676842825,0.672738156,0.675816658,0.677013853,0.677270395,0.681204036,0.673764324,0.677355909,0.673939083,0.677449722,0.679075738
GCF_000993805.1,Infirmifilum uzonense,0.48891045,0.493877551,0.446258503,0.465306122,0.445286686,0.438678328,0.440038873,0.451895044,0.455587949,0.469193392,0.476579203,0.472303207,0.474441205,0.484742468,0.482993197,0.469387755,0.473663751,0.48638662,0.476857254,0.476273823,0.484441851,0.484441851,0.480746791,0.497082847,0.476662777,0.471022948,0.485803189,0.483663944,0.476273823
GCF_022869805.1,Halosolutus halophilus,0.655675579,0.558139535,0.594760759,0.580660251,0.595228549,0.614742048,0.622360331,0.643945469,0.645415664,0.64869019,0.643744988,0.642475274,0.646752205,0.650761828,0.651493884,0.647282936,0.647149255,0.646012967,0.646681372,0.653432257,0.653699619,0.654501704,0.651357133,0.649816115,0.647672552,0.660846879,0.649608669,0.652685798,0.65108034
GCF_003431325.1,Acidilobus sp. 7A,0.58651641,0.594805195,0.571428571,0.562770563,0.567532468,0.567965368,0.546753247,0.574458874,0.581385281,0.570562771,0.573376623,0.582251082,0.575757576,0.571428571,0.582900433,0.581385281,0.574242424,0.589177489,0.575108225,0.566883117,0.570562771,0.57034632,0.574891775,0.59004329,0.578787879,0.581818182,0.575324675,0.581329868,0.574832142
GCF_000800805.1,Candidatus Methanoplasma termitum,0.500795484,0.462897527,0.418138987,0.42426384,0.434157833,0.43557126,0.455123675,0.469729093,0.465253239,0.48221437,0.492579505,0.495170789,0.496113074,0.487161366,0.51024735,0.496584217,0.485276796,0.481978799,0.496819788,0.496819788,0.492343934,0.505064782,0.502593116,0.503064592,0.495285243,0.499528524,0.481612447,0.504479019,0.490806223
GCF_041431065.1,Nitrosopumilus adriaticus,0.339708762,0.339558045,0.290694055,0.298008092,0.301431684,0.311702459,0.314814815,0.33146592,0.32150638,0.339091192,0.341425459,0.347338936,0.343137255,0.330220977,0.335823218,0.337535014,0.336601307,0.339713663,0.342514784,0.332088391,0.34842826,0.337535014,0.334422658,0.343759726,0.339869281,0.343759726,0.332088391,0.346567025,0.356219835
GCF_000875775.1,Nitrosopumilus piranensis,0.345317278,0.342167534,0.291055372,0.306672977,0.315507178,0.315980439,0.32481464,0.336015144,0.315980439,0.342956302,0.343271809,0.348004417,0.343114056,0.339643477,0.344376085,0.344218331,0.33980123,0.338065941,0.342956302,0.348950939,0.349424199,0.352421518,0.346426881,0.345322606,0.345007099,0.339485723,0.338381448,0.356060606,0.34280303
GCF_023008545.1,Natribaculum luteum,0.645451312,0.558684421,0.582114531,0.575129157,0.587062505,0.602051954,0.609110092,0.628829222,0.63756094,0.621625555,0.630793859,0.629484101,0.634504839,0.632321909,0.636178418,0.636906061,0.63756094,0.638870698,0.634432075,0.644328022,0.644255257,0.637415411,0.644837372,0.641193595,0.644687045,0.648835517,0.642066958,0.647889374,0.640538574
GCF_020217425.1,Halomicrobium urmianum,0.687707174,0.600660066,0.629420085,0.61008958,0.640892661,0.652758133,0.658651579,0.669888417,0.681989628,0.672795851,0.681911048,0.685761433,0.67735345,0.672560113,0.692126355,0.680968097,0.668709728,0.67955367,0.680968097,0.682146786,0.690083294,0.694326576,0.686944903,0.685844534,0.690167413,0.693861511,0.68741649,0.690953391,0.68057848
GCF_000827835.1,Haloarcula sp. CBA1115,0.635697336,0.552444234,0.569055529,0.568027211,0.587169752,0.596661921,0.609318146,0.618414808,0.620313242,0.623081791,0.632732163,0.629963613,0.62585034,0.626483151,0.633206771,0.629014396,0.615488056,0.629647208,0.630121816,0.635105205,0.634472394,0.634235089,0.632415757,0.632724108,0.634464752,0.635485913,0.636831276,0.637543526,0.633016627
GCF_000955905.1,Candidatus Nitrosotenuis cloacae,0.415887534,0.398647446,0.357892863,0.370706531,0.379248977,0.395621997,0.393308418,0.399893219,0.403630539,0.415376401,0.409859406,0.412172985,0.418045916,0.408969568,0.400783057,0.410927211,0.415198434,0.413596725,0.418401851,0.422317138,0.415198434,0.413952661,0.417334045,0.416444207,0.418579818,0.420003559,0.417867948,0.411817049,0.42071543
GCF_001305655.1,Halanaeroarchaeum sulfurireducens,0.639914656,0.562454453,0.581402128,0.591604722,0.600204052,0.606034106,0.629062819,0.629645824,0.634455619,0.637370646,0.638828159,0.642617694,0.646990235,0.641888937,0.637079143,0.64538697,0.63562163,0.642326192,0.637079143,0.636933392,0.63460137,0.643637954,0.644658213,0.646990235,0.630083078,0.648010494,0.640274132,0.633129192,0.642898804
GCF_001577775.1,Pyrococcus kukulkanii,0.449878304,0.439146231,0.44595822,0.409022101,0.410384499,0.425219497,0.415077203,0.429306691,0.43611868,0.437481078,0.430820466,0.437481078,0.428549803,0.440357251,0.445201332,0.4373297,0.438692098,0.451407811,0.443838934,0.438692098,0.438086588,0.447471995,0.450704225,0.441163108,0.453278813,0.452824474,0.448787879,0.440606061,0.439242424
GCF_001548675.1,Methanobrevibacter sp. YE315,0.362725926,0.275195656,0.258105734,0.24708513,0.266411116,0.27168184,0.288771762,0.310014375,0.318479476,0.32662514,0.321034978,0.333493052,0.325507107,0.345471969,0.333333333,0.335569398,0.341638716,0.338604057,0.349624661,0.351062131,0.349624661,0.35553426,0.350103817,0.355214822,0.355055103,0.356492573,0.343555343,0.343076186,0.339402651
GCF_003967175.1,Sulfodiicoccus acidiphilus,0.518593666,0.479009236,0.491743633,0.479848866,0.484466835,0.481947943,0.502239015,0.50447803,0.509935628,0.520570949,0.511055136,0.514413658,0.522670025,0.511335013,0.514973412,0.51063532,0.525608732,0.52490904,0.515749685,0.511409772,0.514629707,0.522329553,0.52050959,0.52400952,0.508469831,0.506789864,0.515609688,0.510849783,0.516169677
GCF_900083515.1,Cuniculiplasma divulgatum,0.387257547,0.332128099,0.330922865,0.328168044,0.337637741,0.338842975,0.353477961,0.344352617,0.364152893,0.366046832,0.37362259,0.387224518,0.372245179,0.381714876,0.373966942,0.389634986,0.391701102,0.379132231,0.383092287,0.384469697,0.371900826,0.390323691,0.378615702,0.374827824,0.386707989,0.386707989,0.380337466,0.379820937,0.39084022
GCF_902813195.1,Thermococcus sp. 2319x1,0.450343496,0.429153463,0.415874453,0.40350083,0.403953523,0.404104421,0.416327147,0.431718726,0.43639656,0.43217142,0.427493587,0.436698355,0.432020522,0.433378603,0.431718726,0.436245662,0.435491172,0.449222876,0.444545043,0.44197978,0.445903124,0.44967557,0.432624113,0.443790554,0.456164177,0.44545043,0.449071978,0.443790554,0.443488758
GCF_003058365.1,Halococcoides cellulosivorans,0.667937042,0.592790048,0.614876872,0.621223661,0.621731404,0.643310485,0.650291952,0.664127951,0.671617162,0.658542777,0.664508759,0.668951511,0.677456207,0.662604722,0.668189896,0.664001015,0.669840061,0.673648134,0.670855547,0.667047474,0.670982483,0.674917492,0.660700685,0.673013455,0.667809089,0.676059914,0.65905052,0.670982483,0.666412795
GCF_013402815.2,Natrinema halophilum,0.614857945,0.535055615,0.563832078,0.555364191,0.560818084,0.581485468,0.590886258,0.603444564,0.612630068,0.605382131,0.609974883,0.606171511,0.606171511,0.605956225,0.615069968,0.614639397,0.612558306,0.615715823,0.614998206,0.614280588,0.617151058,0.606673843,0.616637956,0.61448464,0.61369509,0.619652598,0.61986793,0.617929945,0.611170938
GCF_020886315.1,Saccharolobus caldissimus,0.337466244,0.332121946,0.325964062,0.31960428,0.312033111,0.321724208,0.32616596,0.343832021,0.336058954,0.355037351,0.336765597,0.334847567,0.330304866,0.332828589,0.333535231,0.330304866,0.335453261,0.337169392,0.330002019,0.335150964,0.328688276,0.329395133,0.329395133,0.33393921,0.32969697,0.333030303,0.333636455,0.33606226,0.334950475
GCF_024227995.1,Halomicrococcus gelatinilyticus,0.691973476,0.581946279,0.620519595,0.608014091,0.62007926,0.641743725,0.653280493,0.675385293,0.674944958,0.67432849,0.67459269,0.679876706,0.678555702,0.678643769,0.681021576,0.686569793,0.68207838,0.685777191,0.683756166,0.688513037,0.693622269,0.684284708,0.68948203,0.69415081,0.686751233,0.691948555,0.688248767,0.693622269,0.691420014
GCF_013456555.2,Natrinema zhouii,0.631156703,0.53875749,0.557426679,0.556922107,0.569725639,0.595395774,0.598170924,0.611352886,0.624030274,0.61791233,0.620939767,0.617975402,0.625102491,0.619362977,0.624471775,0.626742353,0.619993693,0.618732261,0.624156418,0.627309997,0.630526648,0.622327342,0.63021129,0.627744133,0.626230129,0.629005804,0.625970093,0.629917282,0.627109005
GCF_013391105.1,Natronomonas salina,0.688689835,0.59847707,0.626026694,0.618412047,0.634582478,0.654346338,0.670431211,0.67881588,0.686344969,0.683778234,0.687799452,0.690023956,0.686259411,0.686772758,0.694472964,0.688312799,0.690793977,0.695328542,0.68788501,0.691735113,0.690451745,0.69934976,0.694558522,0.696440794,0.691649555,0.700889802,0.692162902,0.693959617,0.691392882
