Accession,Species,Core_GC,codon_2,codon_3,codon_4,codon_5,codon_6,codon_7,codon_8,codon_9,codon_10,codon_11,codon_12,codon_13,codon_14,codon_15,codon_16,codon_17,codon_18,codon_19,codon_20,codon_21,codon_22,codon_23,codon_24,codon_25,codon_26,codon_27,codon_28,codon_29
GCF_008831545.1,Halorussus halophilus,0.628950975,0.549028468,0.57629161,0.561003163,0.584801928,0.584651303,0.603931315,0.618692574,0.629838831,0.622382889,0.625847266,0.625997891,0.631495707,0.625696641,0.634357584,0.632399458,0.632625395,0.635186022,0.62449164,0.636089773,0.64015665,0.638499774,0.633001958,0.637445398,0.634884772,0.638273836,0.625922579,0.633905709,0.63187227
GCF_009601705.1,Sulfolobus sp. E5-1-F,0.354479836,0.334096401,0.328882106,0.327228793,0.314002289,0.322014498,0.331171309,0.336639959,0.346559837,0.349103396,0.349230574,0.34516088,0.339692229,0.341599898,0.3427445,0.341218364,0.343634745,0.346178303,0.340200941,0.345547074,0.348091603,0.34351145,0.345038168,0.350381679,0.334860634,0.35166794,0.346574994,0.337025719,0.358161446
GCF_009602405.1,Sulfolobus sp. E11-6,0.356510523,0.339400558,0.32678073,0.340007281,0.319500061,0.327387453,0.341463415,0.34267686,0.350928285,0.354689965,0.350442907,0.350200218,0.345953161,0.344375683,0.343647616,0.341827448,0.338672491,0.350442907,0.343283582,0.341584759,0.35117747,0.338433515,0.347419551,0.35447036,0.339650146,0.343784178,0.352783856,0.342450766,0.355458303
GCF_016906025.1,Haloterrigena salifodinae,0.65660862,0.548422051,0.587836923,0.577272112,0.58756603,0.607205743,0.623527022,0.640186916,0.643234458,0.638629283,0.644724367,0.643437627,0.645604768,0.646756061,0.646891508,0.650616281,0.649464987,0.647022963,0.64729391,0.656099709,0.657318973,0.657183499,0.656777078,0.660501355,0.656703267,0.654260728,0.657106048,0.655817738,0.656292379
GCF_018141185.1,Methanobacterium alkalithermotolerans,0.3876883,0.29753603,0.294901596,0.291802263,0.308073764,0.29753603,0.324035332,0.353479002,0.370680304,0.354718735,0.368665737,0.367890903,0.349604835,0.37130017,0.384472338,0.375019371,0.368200837,0.366496203,0.374709437,0.382922672,0.37037037,0.376569038,0.372868217,0.370852713,0.371782946,0.371317829,0.37751938,0.370387597,0.360930233
GCF_013391085.1,Natronomonas halophila,0.654598797,0.569283951,0.596839506,0.594469136,0.610864198,0.622123457,0.634271605,0.64345679,0.653530864,0.652740741,0.655012346,0.656691358,0.664691358,0.652345679,0.661530864,0.649283951,0.651259259,0.658765432,0.65145679,0.659555556,0.659654321,0.654716049,0.656296296,0.662419753,0.653432099,0.656691358,0.657283951,0.664296296,0.65017284
GCF_017094485.1,Natranaeroarchaeum sulfidigenes,0.622360864,0.532522926,0.563446364,0.550010663,0.568991256,0.592983579,0.602580508,0.620174877,0.623267221,0.615589678,0.618575389,0.623480486,0.624866709,0.620494775,0.623480486,0.624866709,0.623693751,0.6261463,0.616656003,0.6215611,0.634037108,0.617615696,0.619748347,0.624653444,0.622414161,0.627959053,0.618468757,0.623800384,0.618986667
GCF_009217585.1,Halomicrobium sp. ZPS1,0.669518191,0.566162571,0.601764335,0.601029196,0.607855493,0.633690401,0.639361479,0.647658055,0.660785549,0.65921025,0.657109851,0.664146188,0.65984037,0.655639572,0.667611846,0.662360849,0.65984037,0.663516068,0.65921025,0.665826507,0.670237345,0.671497585,0.665196387,0.672547784,0.666036348,0.66918794,0.664250446,0.667717528,0.663198823
GCF_016917835.2,Halobacterium sp. BOL4-2,0.676681901,0.581768388,0.613067293,0.607850809,0.609024517,0.633541993,0.648800209,0.65753782,0.667709963,0.67553469,0.65818988,0.672404799,0.665884194,0.661711007,0.664449661,0.667970788,0.67553469,0.661971831,0.669014085,0.67801252,0.677490871,0.678142932,0.675143453,0.678925404,0.67370892,0.66888454,0.672407045,0.675016308,0.669015003
GCF_016917855.1,Halobacterium sp. GSL-19,0.681431244,0.581818182,0.613911846,0.614876033,0.617217631,0.637741047,0.646969697,0.658126722,0.676170799,0.677134986,0.66584022,0.67369146,0.669146006,0.667768595,0.666666667,0.674104683,0.682231405,0.670385675,0.675619835,0.67892562,0.682093664,0.679063361,0.678650138,0.682644628,0.675895317,0.67396996,0.673418768,0.676863718,0.672178586
GCF_017352155.2,Haloterrigena alkaliphila,0.665300398,0.557860877,0.591475674,0.58809811,0.601206273,0.622436671,0.625814234,0.651306795,0.65331725,0.653156413,0.655810213,0.651789304,0.660394049,0.664093285,0.661037394,0.663771612,0.662243667,0.659107358,0.658303177,0.66562123,0.664254121,0.659268195,0.664495376,0.668596703,0.663530358,0.666184158,0.665460394,0.664495376,0.66521914
GCF_018623055.1,Halorubrum sp. 2020YC2,0.697939334,0.590286976,0.631456954,0.632339956,0.642715232,0.669426049,0.678918322,0.697461369,0.697461369,0.691059603,0.698013245,0.700110375,0.704415011,0.699668874,0.710927152,0.70607064,0.704415011,0.706732892,0.700772627,0.700220751,0.69812362,0.710264901,0.705187638,0.70187638,0.703654632,0.704869162,0.707850282,0.702660925,0.696698686
GCF_017094445.1,Halapricum desulfuricans,0.653659917,0.572272337,0.592890893,0.588165808,0.599012027,0.621456186,0.628651203,0.640786082,0.651954467,0.648303265,0.651954467,0.646907216,0.650021478,0.647229381,0.653565292,0.654639175,0.640571306,0.652169244,0.650128866,0.651310137,0.652706186,0.65882732,0.653668493,0.652057149,0.658502524,0.65356107,0.654850145,0.650016113,0.653127015
GCF_024972735.1,Halalkaliarchaeum sp. AArc-CO,0.648937334,0.555519932,0.593780058,0.589825799,0.605322219,0.615475045,0.632147056,0.640162445,0.646574757,0.642406754,0.639200598,0.643475473,0.641658651,0.645185423,0.649994656,0.656406968,0.652345837,0.651811478,0.642834242,0.648712194,0.648070963,0.649246553,0.648391578,0.653842043,0.653521428,0.64849845,0.643796088,0.653735172,0.646782125
GCF_019879105.1,Natrinema sp. SYSU A 869,0.627179991,0.536525143,0.564046974,0.555254441,0.578199338,0.588075881,0.598855766,0.610900331,0.62408913,0.614634146,0.615055706,0.616079494,0.622944896,0.618729298,0.616802168,0.62089732,0.621981331,0.61854863,0.62408913,0.627695458,0.632875557,0.627093121,0.623358631,0.637091917,0.624503072,0.629315019,0.625338876,0.630941623,0.620398819
GCF_020885915.1,Candidatus Methanoliparum sp. LAM-1,0.369362539,0.317875841,0.296933433,0.277486911,0.287459486,0.292944403,0.311892296,0.345549738,0.345799053,0.332834705,0.365245575,0.368735976,0.349538768,0.365993518,0.378957866,0.358763401,0.364497632,0.363001745,0.340314136,0.361505859,0.373722264,0.356270257,0.356270257,0.374470207,0.368735976,0.361256545,0.362503116,0.36898529,0.355522314
GCF_020150815.1,Haloprofundus salilacus,0.652347773,0.558662723,0.579008694,0.583400556,0.595052433,0.606614681,0.615488034,0.634758448,0.641391055,0.640136237,0.643452541,0.645872546,0.64945774,0.638254011,0.648919961,0.656179977,0.651071076,0.650354038,0.652057005,0.657793314,0.652057005,0.652236264,0.655462938,0.647485883,0.65465627,0.652415524,0.646231066,0.657345164,0.652505154
GCF_020405205.1,Natrinema salinisoli,0.644304906,0.539383438,0.575481915,0.571294491,0.587971988,0.594686304,0.614757057,0.629052054,0.637282507,0.632734099,0.637932279,0.63056819,0.63222872,0.638582052,0.638365461,0.636632734,0.64240849,0.634466825,0.639304021,0.640603567,0.645657353,0.642336293,0.646234929,0.652949246,0.64240849,0.651794094,0.650133564,0.640381282,0.638214905
GCF_020405225.1,Natrinema sp. DC36,0.633467292,0.538944963,0.56846315,0.551704437,0.571827588,0.592458579,0.602361455,0.612137371,0.628070844,0.622484606,0.631244842,0.621786326,0.627499524,0.626166444,0.623881165,0.625341205,0.625468165,0.620199327,0.622928966,0.631054402,0.63575192,0.622421126,0.63562496,0.633466641,0.624642925,0.637391249,0.629072204,0.631034045,0.625881456
GCF_021655615.1,Acidianus sp. HS-5,0.358148296,0.341386555,0.332749767,0.318744164,0.31442577,0.327964519,0.333683473,0.346755369,0.345238095,0.360994398,0.355975724,0.35410831,0.348389356,0.343837535,0.342903828,0.356325864,0.352481027,0.347810858,0.352364273,0.344074723,0.346059545,0.352130765,0.346526562,0.346526562,0.349562172,0.349328663,0.35061296,0.354582604,0.363455925
GCF_020736485.1,Halobacterium salinarum NRC-34001,0.681974609,0.585951683,0.618768328,0.618907974,0.612344645,0.639435833,0.650188521,0.654657171,0.676441838,0.677559,0.660103338,0.676022902,0.669599218,0.66596844,0.670576735,0.67518503,0.680491551,0.66834241,0.674626449,0.677698645,0.680212261,0.687203129,0.680776753,0.678681196,0.676445935,0.67993853,0.676585638,0.675607712,0.669321039
GCF_023028105.1,Halosolutus gelatinilyticus,0.662078261,0.561698364,0.598628925,0.587424443,0.606074009,0.614403656,0.624871001,0.639540027,0.650965649,0.652587351,0.648827952,0.646690255,0.65236621,0.652808492,0.655978181,0.656862745,0.659442724,0.650007371,0.655093616,0.657894737,0.660032434,0.659221583,0.664602683,0.666150671,0.655388471,0.666371812,0.659663866,0.669983783,0.658337019
GCF_023016325.1,Methanonatronarchaeum sp. AMET6-2,0.436695906,0.358170845,0.350278552,0.344707521,0.348189415,0.373026927,0.381615599,0.405988858,0.405060353,0.425255339,0.423630455,0.435004643,0.425719591,0.434772516,0.431754875,0.437325905,0.439182916,0.438718663,0.43786295,0.43437863,0.439488966,0.436933798,0.431591173,0.440882695,0.437398374,0.426713124,0.444367015,0.427409988,0.442740999
GCF_023115355.1,Halocatena salina,0.590460322,0.52131431,0.539040208,0.519930826,0.546562905,0.546649373,0.563251189,0.574924341,0.578037181,0.579161262,0.584089927,0.584176394,0.582619974,0.580285344,0.591699092,0.587375703,0.581582361,0.584089927,0.587289235,0.587202767,0.587182148,0.588545722,0.585863829,0.594082533,0.586382905,0.591141102,0.590449001,0.588026646,0.596331863
GCF_023238445.1,Halorussus gelatinilyticus,0.673271718,0.572125813,0.598246565,0.589750542,0.609544469,0.62219812,0.641088214,0.654826464,0.667208966,0.662599422,0.663774403,0.65808026,0.663412871,0.656634129,0.67236081,0.675704989,0.674439624,0.668474331,0.6670282,0.677331887,0.686822126,0.676879971,0.674710774,0.678506869,0.673447247,0.680951089,0.669017268,0.673356839,0.672362354
GCF_023913515.1,Natronococcus sp. CG52,0.649254876,0.542386471,0.576135287,0.574896129,0.585246738,0.601501567,0.611633501,0.628617246,0.631751585,0.63466725,0.634084117,0.637072673,0.638530505,0.639623879,0.637655806,0.647641956,0.639478096,0.642320869,0.640207012,0.642175086,0.644361834,0.65004738,0.639478096,0.646402799,0.642612435,0.645815106,0.642169729,0.64450277,0.64778361
GCF_024138145.1,Natronosalvus halobius,0.646178046,0.557538073,0.588357214,0.57429936,0.590790304,0.610164909,0.622420474,0.633053979,0.631612147,0.637469586,0.631071461,0.635216725,0.64098405,0.636748671,0.648643778,0.640443363,0.64585023,0.640353249,0.645579886,0.64422817,0.646841489,0.64990538,0.645579886,0.648373434,0.643236911,0.648824006,0.646210688,0.653329729,0.641344508
GCF_017357105.1,Natronosalvus caseinilyticus,0.646193501,0.562566757,0.585572262,0.573576534,0.588201462,0.609810205,0.618765919,0.634376797,0.637909786,0.638731411,0.63347301,0.633883822,0.641360611,0.631665434,0.645140087,0.640949799,0.643578999,0.640292499,0.644154137,0.643414674,0.64653685,0.6481801,0.642428724,0.648262263,0.643414674,0.647111988,0.648097938,0.653192014,0.641196286
GCF_024138125.1,Halorussus salilacus,0.680766955,0.578835096,0.615191987,0.595900575,0.616490447,0.629011315,0.65312558,0.662585791,0.678260063,0.663884252,0.66787238,0.671118531,0.673715452,0.669634576,0.675106659,0.679094788,0.679465776,0.668336116,0.675106659,0.683361157,0.681788663,0.680118749,0.689210502,0.686891177,0.686798404,0.68281366,0.680772086,0.678176924,0.674278288
GCF_024204665.1,Natronosalvus rutilus,0.644697715,0.56019402,0.584605598,0.571644402,0.584446565,0.608142494,0.617445929,0.626908397,0.640664758,0.634621501,0.63096374,0.635655216,0.644481552,0.638597328,0.640744275,0.638676845,0.639551527,0.641857506,0.642732188,0.640267176,0.642255089,0.653148855,0.645515267,0.647344148,0.643765903,0.647026081,0.6355757,0.659828244,0.63786794
GCF_023973145.1,Natronosalvus vescus,0.632683561,0.546781994,0.575241815,0.570963542,0.586960565,0.59765625,0.60453869,0.614862351,0.622767857,0.623139881,0.625,0.618303571,0.633835565,0.625279018,0.632719494,0.630115327,0.635230655,0.626860119,0.631510417,0.634672619,0.634951637,0.631789435,0.630301339,0.63671875,0.628255208,0.626767113,0.636811756,0.640338636,0.625639594
GCF_024227435.1,Natrinema caseinilyticum,0.64126314,0.548009027,0.58040329,0.570794205,0.583897503,0.597000801,0.606973866,0.632161316,0.6287399,0.630195822,0.628230327,0.624954502,0.630268618,0.629467861,0.641552013,0.633617238,0.638785761,0.641479217,0.639440926,0.634199607,0.645264614,0.63638349,0.638421781,0.640387275,0.636456286,0.64664774,0.646429351,0.636237898,0.635211883
GCF_024266705.1,Natrinema gelatinilyticum,0.622634649,0.534935049,0.562807416,0.550132425,0.570689873,0.584562997,0.593706646,0.60032791,0.605120444,0.607895069,0.606444697,0.604426788,0.611426409,0.610606634,0.617732375,0.61867827,0.614011855,0.61502081,0.612939841,0.622587968,0.62599319,0.615767897,0.621255125,0.617849259,0.615263324,0.62446379,0.618597022,0.620363361,0.609639162
GCF_024218815.1,Haloarcula marina,0.660322865,0.56951509,0.593675822,0.587656833,0.604781282,0.617582231,0.631230926,0.648779247,0.648101051,0.647761953,0.653865717,0.652085453,0.655222109,0.646829434,0.662851814,0.656239403,0.644201424,0.657595795,0.654798237,0.660647677,0.662681252,0.664207581,0.656067158,0.667514627,0.659289409,0.662002883,0.664546765,0.660644614,0.667090755
GCF_024300625.1,Halovivax gelatinilyticus,0.64365054,0.559561278,0.587315212,0.583786361,0.597615641,0.620219361,0.621363853,0.636814497,0.641583214,0.639771102,0.633762518,0.638721984,0.648354793,0.650071531,0.637863615,0.64873629,0.650071531,0.646924177,0.641964711,0.645493562,0.649213162,0.647687172,0.649594659,0.645302814,0.638626609,0.653028135,0.634620887,0.650357654,0.648545541
GCF_024296685.1,Natrinema marinum,0.664721219,0.560075431,0.598958333,0.595366379,0.605693247,0.628053161,0.638918822,0.651221264,0.659482759,0.659841954,0.66325431,0.657686782,0.660470546,0.658225575,0.667115661,0.667474856,0.658315374,0.665678879,0.664601293,0.663972701,0.664152299,0.659303161,0.671785201,0.670258621,0.660739943,0.672144397,0.668462644,0.670438218,0.665678879
GCF_024298845.1,Natronosalvus amylolyticus,0.607756153,0.526951272,0.547822337,0.548426046,0.566968521,0.581198793,0.578783959,0.601811125,0.606813282,0.602242346,0.604139715,0.600344976,0.615955153,0.600517464,0.613971539,0.613971539,0.618714963,0.601638637,0.601466149,0.614057784,0.610952997,0.607675722,0.608796895,0.612246658,0.612591634,0.610780509,0.614575248,0.613885295,0.598878827
GCF_024362485.1,Natronobeatus ordinarius,0.661151619,0.569076305,0.608032129,0.589076305,0.600321285,0.619759036,0.629879518,0.651004016,0.658072289,0.646907631,0.65188755,0.644497992,0.657429719,0.644658635,0.657751004,0.65437751,0.659839357,0.654538153,0.65124498,0.66064257,0.664578313,0.663052209,0.6608018,0.664256447,0.652928416,0.66088214,0.66457781,0.660400096,0.658226831
GCF_024362525.1,Natrononativus amylolyticus,0.668448608,0.567390207,0.596415952,0.582786471,0.615345785,0.621571597,0.635369342,0.654467441,0.66027259,0.659178866,0.661198048,0.656654888,0.661702844,0.655645297,0.659431264,0.667676258,0.663806159,0.66027259,0.660104324,0.66742386,0.662291772,0.661366313,0.673229009,0.670452633,0.665320545,0.66321723,0.669190644,0.669106512,0.666834932
GCF_029232205.1,Candidatus Nanohalovita haloferacivicina,0.458733247,0.417165669,0.410037069,0.396065013,0.391787853,0.426005133,0.433418877,0.457370972,0.454234388,0.434274309,0.44796122,0.429712005,0.441117764,0.447676076,0.444824636,0.438836612,0.45651554,0.464214428,0.440262332,0.45794126,0.451097804,0.4536641,0.45081266,0.453093812,0.464499572,0.449101796,0.469748858,0.444920091,0.4543379
GCF_029207735.1,Candidatus Nanohalococcus occultus,0.481387974,0.417858278,0.421989196,0.417858278,0.404194471,0.441690499,0.451858913,0.457260883,0.467111535,0.473784557,0.469971401,0.451858913,0.46870035,0.469653638,0.472513505,0.469018112,0.478233238,0.47632666,0.483635208,0.48172863,0.476962186,0.482681919,0.477279949,0.470606927,0.475691134,0.488083889,0.473784557,0.485224023,0.475055609
GCF_029207715.1,Halorhabdus sp. SVX81,0.64142353,0.557531381,0.579730358,0.585541609,0.587982334,0.605299861,0.622617387,0.637726639,0.644002789,0.639005114,0.641562064,0.637145514,0.645281265,0.642259414,0.642724314,0.645281265,0.640864714,0.642143189,0.656322641,0.645978615,0.644002789,0.644351464,0.645513715,0.651789865,0.639586239,0.646443515,0.638423989,0.642956764,0.642832229
GCF_029229925.1,Halorhabdus sp. BNX81,0.642641692,0.56323477,0.581759886,0.582591141,0.591022444,0.604441278,0.623678898,0.63994775,0.646954043,0.638878993,0.644935281,0.634010213,0.645054032,0.64161026,0.63994775,0.646122788,0.645410284,0.6400665,0.653129082,0.643866524,0.645054032,0.645291533,0.643391521,0.653366584,0.642085263,0.649679259,0.638750297,0.642670468,0.64325609
GCF_018228765.1,Halorubrum ruber,0.700230695,0.591145833,0.636888587,0.632586051,0.642549819,0.667912138,0.680593297,0.703011775,0.705049819,0.694746377,0.708220109,0.699501812,0.706748188,0.700181159,0.71557971,0.714673913,0.707427536,0.708786232,0.712069746,0.70482337,0.700973732,0.709578804,0.710371377,0.710711051,0.70482337,0.71263587,0.702898551,0.708899457,0.703691123
GCF_026692625.1,Methanothermobacter sp. DP,0.506790123,0.37502358,0.417091115,0.400867761,0.406338427,0.397283531,0.425957367,0.438785135,0.463874741,0.46538389,0.46745897,0.48500283,0.474816072,0.481984531,0.484625542,0.491416714,0.478023015,0.490473496,0.491039427,0.489907565,0.484814186,0.491982645,0.487266553,0.493680438,0.497830598,0.493491794,0.492359932,0.497830598,0.495000943
GCF_029814175.1,Halospeciosus flavus,0.665920524,0.592582615,0.59841954,0.593301006,0.619701868,0.629759339,0.647449713,0.651400862,0.662176724,0.656339799,0.657686782,0.659931753,0.669181034,0.658943966,0.661637931,0.666576868,0.671336207,0.651849856,0.661099138,0.670617816,0.676005747,0.664691092,0.670617816,0.662983922,0.66262354,0.671698113,0.669721473,0.664240791,0.666846361
GCF_029278565.1,Haloarcula halophila,0.653667058,0.576979116,0.59964384,0.592601587,0.608547839,0.619637364,0.627974745,0.646025579,0.643759106,0.646106524,0.645054233,0.649749069,0.651448923,0.649587178,0.65169176,0.651206087,0.647644488,0.648777724,0.648292051,0.655739032,0.65258216,0.649668124,0.652177432,0.657357941,0.652015542,0.655172414,0.65169176,0.652821634,0.6494211
GCF_029338235.1,Haloarcula rara,0.669007572,0.566992524,0.595073797,0.60839563,0.604945371,0.621429941,0.638489553,0.656890933,0.666474986,0.658999425,0.657178455,0.661107916,0.667145869,0.659478628,0.665037378,0.666091624,0.658711903,0.668775765,0.659284824,0.670309654,0.667912952,0.669830313,0.66599559,0.668775765,0.666091458,0.668296424,0.657079858,0.669159237,0.669926182
GCF_029338275.1,Haloarcula ordinaria,0.662015902,0.57873042,0.592470459,0.593569662,0.595035266,0.630576166,0.629202162,0.649445818,0.649812219,0.652285426,0.656041037,0.653293029,0.659521847,0.653934231,0.660071448,0.656773839,0.651461024,0.659338646,0.665292663,0.668315471,0.659155446,0.668590272,0.655857836,0.665567464,0.661811853,0.657415041,0.664559861,0.663917904,0.663091309
GCF_029338335.1,Halomontanus rarus,0.643382671,0.545278333,0.57550427,0.567387486,0.579683809,0.592767581,0.606881095,0.622206069,0.624265552,0.633957235,0.628929675,0.633109213,0.626325035,0.629595978,0.636743594,0.632018899,0.636440729,0.636440729,0.631170876,0.638560785,0.640983706,0.641650009,0.635895572,0.64286147,0.634375379,0.644610071,0.642246864,0.646912683,0.638247591
GCF_029338375.1,Halorussus lipolyticus,0.655234589,0.554388597,0.58581312,0.570309244,0.590230891,0.598899725,0.625406352,0.64016004,0.647661915,0.643827624,0.648495457,0.647078436,0.64874552,0.643327499,0.64674502,0.651412853,0.651579562,0.653496708,0.649579061,0.654246895,0.667166792,0.657581062,0.662248896,0.659581562,0.659831625,0.660415104,0.656080687,0.659498208,0.652996582
GCF_029338395.1,Halorussus caseinilyticus,0.660407052,0.554156954,0.598368298,0.576612277,0.596658897,0.60979021,0.633566434,0.63962704,0.655477855,0.649106449,0.645143745,0.651981352,0.652913753,0.643589744,0.655400155,0.652447552,0.656099456,0.656021756,0.654079254,0.655710956,0.662937063,0.661771562,0.664257964,0.667521368,0.660606061,0.667365967,0.661383061,0.661849262,0.657420357
GCF_029854155.1,Methanonatronarchaeum sp. AMET-Sl,0.389193523,0.337843643,0.31121134,0.317010309,0.324957045,0.338702749,0.35524055,0.368986254,0.37306701,0.380798969,0.381872852,0.39411512,0.392611684,0.383591065,0.403565292,0.39347079,0.391323024,0.406786942,0.387671821,0.385953608,0.39347079,0.404424399,0.392611684,0.402276632,0.393685567,0.39540378,0.392182131,0.3979811,0.388530928
GCF_030273315.1,Natrialbaceae archaeon AArc-T1-2,0.645982276,0.560373648,0.596460177,0.581317601,0.593903638,0.610127827,0.61986234,0.636971485,0.641297935,0.638938053,0.633431662,0.636479843,0.643559489,0.634119961,0.641691249,0.647984267,0.643952802,0.634119961,0.641494592,0.640609636,0.648574238,0.652605703,0.6453294,0.642182891,0.646017699,0.644247788,0.648770895,0.645526057,0.643362832
GCF_030734285.1,Natronococcus sp. AD-5,0.652888585,0.548857368,0.582939322,0.573745732,0.584712372,0.602442868,0.611373785,0.635605464,0.635999475,0.627922248,0.643748358,0.639414237,0.645981087,0.641187287,0.647425795,0.644470712,0.640449438,0.646757343,0.639923779,0.64977988,0.647742953,0.653788028,0.649576021,0.64661407,0.64556213,0.65147929,0.646482577,0.654240631,0.647140039
GCF_038024865.1,Oxyplasma meridianum,0.411544308,0.362034838,0.350950119,0.325415677,0.360847189,0.362232779,0.375098971,0.378463975,0.391726049,0.387173397,0.405384006,0.414885194,0.395288994,0.400039588,0.407759303,0.418052257,0.414687253,0.409144893,0.410728424,0.409342835,0.407165479,0.403998416,0.407165479,0.404988124,0.405779889,0.39192399,0.407561362,0.404790182,0.395288994
GCF_035666295.1,Haloarcula sp. GH36,0.65412228,0.568433818,0.59450797,0.595893971,0.603083853,0.617117117,0.631237006,0.646049896,0.647695773,0.640246015,0.646049896,0.653326403,0.647089397,0.648128898,0.653846154,0.652027027,0.643624394,0.649081774,0.647262647,0.651420651,0.652023222,0.649423793,0.646564422,0.660687982,0.654449354,0.653496231,0.647777489,0.651243393,0.652543107
GCF_036584055.1,Halalkalicoccus sp. FCH27,0.649586898,0.578368469,0.585090131,0.582798656,0.593415826,0.611060189,0.626413077,0.638405133,0.63802322,0.644286587,0.63649557,0.635197067,0.646959976,0.639550871,0.642453407,0.642377024,0.651542927,0.646578063,0.642377024,0.642071494,0.647647418,0.649098686,0.64650168,0.654903758,0.648334861,0.64901826,0.640996256,0.639232768,0.649319884
GCF_036429475.1,Halalkalicoccus sp. CGA53,0.665116983,0.58694605,0.619460501,0.611512524,0.621146435,0.644428388,0.649004496,0.659762364,0.670841362,0.667790623,0.664177906,0.671483622,0.662973667,0.66955684,0.66273282,0.665944123,0.672366731,0.666987797,0.667469493,0.677825947,0.66955684,0.677825947,0.668914579,0.672607579,0.672848426,0.670038536,0.669959046,0.675258974,0.672689312
GCF_037198285.1,Haladaptatus sp. DJG-WS-42,0.61655798,0.532451379,0.552804161,0.557892356,0.571460877,0.575870647,0.585481682,0.599615559,0.615897784,0.610470375,0.610357304,0.624943464,0.624151967,0.604929896,0.618272275,0.611148801,0.618498417,0.612731796,0.610809588,0.620307553,0.619063772,0.615558571,0.619063772,0.620307553,0.604138399,0.616802352,0.610809588,0.611261872,0.611940299
GCF_037914945.1,Haloterrigena sp. KLK7,0.667711156,0.558803688,0.593883517,0.579716663,0.600704595,0.617569897,0.6300877,0.64627839,0.655198261,0.644029683,0.658496365,0.654673563,0.654298778,0.659021063,0.66441796,0.658046623,0.661944382,0.656997227,0.659170977,0.663068735,0.662019339,0.661119856,0.664492917,0.670865197,0.669440696,0.668990853,0.66014395,0.660817398,0.668542276
GCF_040435975.1,Halobacterium sp. NMX12-1,0.678337224,0.594312981,0.621676892,0.614081215,0.628785666,0.647774856,0.66316097,0.668809037,0.685168955,0.681858019,0.673872821,0.680202551,0.682637063,0.681078976,0.679520888,0.679228747,0.686434901,0.672899016,0.687116564,0.68205278,0.685363716,0.686824423,0.686727043,0.687213945,0.678261717,0.686933645,0.676702719,0.679918153,0.678164279
GCF_041228365.1,Methanothermobacter sp. KEPCO 2,0.505944754,0.37720285,0.414885639,0.401012373,0.409261342,0.39576303,0.428008999,0.441132358,0.462692163,0.464004499,0.470941132,0.475815523,0.475815523,0.482752156,0.480502437,0.492875891,0.486689164,0.494188226,0.497750281,0.492875891,0.489876265,0.495688039,0.484251969,0.49343832,0.506096417,0.48546239,0.492965672,0.493528419,0.493716001
