Accession Number, Predicted Optimum Growth Temperature,Accession,Species,Core_GC,codon_2,codon_3,codon_4,codon_5,codon_6,codon_7,codon_8,codon_9,codon_10,codon_11,codon_12,codon_13,codon_14,codon_15,codon_16,codon_17,codon_18,codon_19,codon_20,codon_21,codon_22,codon_23,codon_24,codon_25,codon_26,codon_27,codon_28,codon_29
GCF_000970025.1, 39.35 ℃,GCF_000970025.1,Methanosarcina barkeri MS,0.4248053240026071,0.3676366843033495,0.3453262786596116,0.335978835978835,0.3632275132275109,0.3582010582010584,0.3621693121693101,0.3761904761904748,0.3943562610229268,0.4000881834215163,0.3945326278659609,0.4097001763668417,0.4060846560846547,0.4005291005290984,0.4166666666666668,0.4076719576719569,0.4149911816578463,0.4089947089947073,0.4248677248677236,0.4203934021346024,0.4231278115903656,0.4158948575460869,0.4223339507806281,0.4126942090395465,0.4238170903954789,0.4292273730684312,0.4252538631346561,0.4235761589403965,0.4203090507726251
GCF_000969985.1, 38.55 ℃,GCF_000969985.1,Methanosarcina barkeri str. Wiesmoor,0.4239980591945657,0.3551370994383849,0.350346878097125,0.3425834159233536,0.3566237198546385,0.3496861579121232,0.3555500495540122,0.3809051866534505,0.3913941195903508,0.3948629005616113,0.3983316815328691,0.3974231912784912,0.4026263627353795,0.4072514040303914,0.4132804757185314,0.404195573174759,0.4108219743907452,0.4072697232548519,0.419826517967779,0.4180916976455991,0.4189178025609237,0.4156959933911569,0.4178438661710015,0.4205090067757376,0.4187737564038983,0.4246631953053942,0.4283825109513176,0.4169766096371576,0.4187949417307195
GCF_000970285.1, 41.55 ℃,GCF_000970285.1,Methanosarcina horonobensis HB-1 = JCM 15518,0.4421622565714784,0.3590546484753574,0.3703869380451771,0.3451129501230119,0.3738910012674236,0.3667337657496419,0.3781406098561067,0.3986431074330858,0.4119138149556379,0.4072168791470937,0.4189219414001334,0.421904122865873,0.4169835234473988,0.418996495936775,0.4215313501826558,0.4268247222843497,0.4223514500857351,0.4255779269202062,0.4302013422818775,0.4324606548817767,0.4350193971948656,0.4409877648463133,0.4382508768002364,0.433997462875904,0.4393193013882654,0.4381997313031771,0.4401403194506619,0.4370801612180904,0.4423048216151648
GCF_000970265.1, 40.27 ℃,GCF_000970265.1,Methanosarcina lacustris Z-7289,0.4492085080660395,0.3601621308627671,0.3644084153638291,0.3561088592935727,0.3647944412275625,0.3664350511484273,0.3682686740011587,0.4054236633854463,0.4172939586952325,0.4095734414205748,0.4161358811040347,0.4295502798687509,0.4245319436402225,0.4307083574599494,0.441034549314804,0.4206716850028955,0.4317019017279649,0.4333429867747841,0.4403899990346543,0.4304469543392202,0.4452491309385865,0.4437041328698336,0.4349169563538026,0.4465372355838895,0.4451849705399403,0.4433497536945803,0.445861103061914,0.4457645127016316,0.4412560386473424
GCF_000970245.1, 43.97 ℃,GCF_000970245.1,Methanosarcina mazei C16,0.4470902913323212,0.3632138114209816,0.3656801365964709,0.350407892240562,0.3606526275848987,0.3635932460633656,0.3718459495351913,0.3892999430848033,0.4192752798330469,0.4105482830582418,0.4155757920698159,0.425820527414152,0.4197495731360258,0.4248719408081953,0.427527983304875,0.4348321001707444,0.4243027888446207,0.4246822234870037,0.4382470119521909,0.4327452096376385,0.4370138493644465,0.450294061847847,0.4411876304306581,0.4357806867767015,0.4395750332005309,0.4426105103395938,0.435933940774486,0.4450773758663242,0.4312161777271418
GCF_000970225.1, 44.12 ℃,GCF_000970225.1,Methanosarcina mazei LYC,0.4452740070387129,0.3676498392890895,0.3683115900926444,0.3543202873889205,0.363017583664209,0.3634902628096047,0.3719039515976547,0.3952543013802223,0.416430327093968,0.4153904329740961,0.4122707506144824,0.4228587634713553,0.4231423709585934,0.4270183399508403,0.4245604083947809,0.4354320287388909,0.4246549442238606,0.4238041217621474,0.436755530346001,0.4346757421062571,0.4377008886367929,0.4497069389298551,0.4446965399886559,0.4413877859708839,0.4405369635091697,0.4378899602949511,0.4385815602836878,0.4449489216799078,0.4333144154370031
GCF_000970185.1, 44.45 ℃,GCF_000970185.1,Methanosarcina mazei SarPi,0.4476041782833352,0.3628630096802585,0.3727388285909844,0.3481959518920496,0.3658942016231541,0.3635474723770414,0.3709787816563992,0.3977706072161918,0.4141977119389849,0.4120465434633812,0.4175222450376439,0.4249535543170044,0.4268113816368435,0.4237801896939465,0.425344675858023,0.4358071770802765,0.4270069424073521,0.4213356800625792,0.4415762198103058,0.4375672240148612,0.4347315928424753,0.452527622958835,0.4446074117532021,0.4366872005475707,0.44043427230047,0.4396517996870112,0.4400743567165637,0.4462381371685736,0.434008414049506
GCF_025035885.1, 43.85 ℃,GCF_025035885.1,Methanosarcina mazei TMA,0.4446992390593258,0.3614858787551697,0.3667925885950692,0.3534808418780348,0.3649037596690042,0.3691311386940086,0.3675121424716658,0.3942255801403102,0.4119445943515015,0.406727828746176,0.4136535348084174,0.4218384601547018,0.4229177909695972,0.4241770102536418,0.4295736643281137,0.4338010433531194,0.4221082928584269,0.4171613599568258,0.4358697607483349,0.4327217125382239,0.4338909875876956,0.4450742240215928,0.4439046333783175,0.4329284750337369,0.4391363022941963,0.4362573099415177,0.4409647228221725,0.4432145428365718,0.4281857451403879
GCF_000970165.1, 44.10 ℃,GCF_000970165.1,Methanosarcina mazei WWM610,0.4471754212091179,0.3664357197844491,0.3682640492686675,0.3506543494996136,0.3618167821401086,0.3663394919168593,0.3745188606620475,0.3913587374903774,0.4153194765204002,0.4111816782140104,0.4142609699769041,0.4268668206312545,0.4189761354888372,0.4286951501154732,0.4300423402617401,0.4351424172440321,0.4248460354118544,0.4200346420323317,0.4404349499615094,0.4326404926866813,0.4375481139337948,0.4542917628945344,0.4414596572308869,0.4361640670132876,0.4429039091084164,0.4404005391873671,0.4377347587402489,0.4447654820379464,0.4311855918328026
GCF_000970145.1, 39.10 ℃,GCF_000970145.1,Methanosarcina siciliae C2J,0.4528014243587603,0.3644453937063899,0.3744126441691558,0.3578954862594292,0.3756229531539186,0.3714224690303259,0.3728463619535776,0.391570553894344,0.4147800085433553,0.4134985049124276,0.419550049836249,0.4241065071906581,0.4243912857753056,0.4254592054677481,0.4318667236223822,0.4309620451470468,0.4276151819411792,0.4311044648579336,0.4407177953428735,0.4294159544159525,0.4422597421101353,0.4443257106219266,0.4532307473106781,0.4451093538505363,0.4474602835363658,0.447887725297429,0.4458217567856377,0.443921903947554,0.4407154054439198
GCF_000970125.1, 40.30 ℃,GCF_000970125.1,Methanosarcina siciliae HI350,0.4599314433944784,0.3563384813384794,0.3754826254826243,0.3521557271557241,0.3800675675675626,0.3758043758043737,0.376367438867436,0.400740025740023,0.4125643500643489,0.4145752895752879,0.4164253539253515,0.4305019305019283,0.4261583011582985,0.4247908622908614,0.4407175032175025,0.4378217503217509,0.433397683397682,0.4362129987129969,0.44677769732078,0.4387319977472024,0.4455174633832277,0.4501850957669381,0.4525189119587936,0.4537260582649264,0.4540479639465627,0.4455979398036382,0.4483896940418673,0.452685833937342,0.4476121446404115
GCF_000970085.1, 40.47 ℃,GCF_000970085.1,Methanosarcina siciliae T4/M,0.4585615188024826,0.3600784313725471,0.3764705882352919,0.3546666666666635,0.3756078431372501,0.3722352941176445,0.3751372549019574,0.3981176470588204,0.412549019607841,0.4157647058823514,0.4189803921568604,0.4300392156862732,0.4258039215686243,0.4272156862745093,0.4415941005726836,0.4353181140660547,0.4295912763787542,0.4341413665960598,0.4495959833686342,0.4382207578253676,0.4471123666038914,0.4506710619260625,0.451769876775761,0.4516129032258049,0.4552232948748119,0.446275802527274,0.4506201915528329,0.4480565371024715,0.4464341815896941
GCF_000969925.1, 49.49 ℃,GCF_000969925.1,Methanosarcina thermophila CHTI-55,0.4429536454693687,0.3727373476172914,0.3673192956532469,0.3476172885112689,0.3619012436892034,0.3599310429750051,0.3845585519024772,0.387760128063048,0.4105405738209583,0.4136190124368925,0.411771949267333,0.4263021795345415,0.4329516069449581,0.4176825514099255,0.4277798300701881,0.4347129834934713,0.428923380142894,0.4263365360926345,0.4273220004927326,0.4307711258930775,0.4366839122936693,0.4406257698940627,0.4424735156442467,0.4374230105937427,0.4411185020941126,0.4456762749445673,0.4388170055452866,0.4346272335181756,0.4350345167652857
GCF_000969905.1, 38.97 ℃,GCF_000969905.1,Methanosarcina vacuolata Z-761,0.4298600364524227,0.3561375378585424,0.3550685907714224,0.3377872795296637,0.3556921432389082,0.3584535898806343,0.3629966150008895,0.3861571352218044,0.3972029217887032,0.3969356850169235,0.3993408159629408,0.4060217352574375,0.4086941029752342,0.4121681810083726,0.4203634420096183,0.4150187065740229,0.4137716016390497,0.4102084446819871,0.4225904151077838,0.4180473899875277,0.4165330482807747,0.4226142742582176,0.4281386438563646,0.4194065757818753,0.4169340463458088,0.4304812834224582,0.4286987522281616,0.4298456872714275,0.4200571020699493
GCF_034480035.2, 39.49 ℃,GCF_034480035.2,Methanosphaera sp. ISO3-F5,0.3288267288267288,0.2485801660113581,0.2411533420707718,0.2443570700451423,0.2622688219018486,0.2411533420707717,0.2673656618610747,0.290374253677006,0.2846949177224409,0.3021697975826422,0.2940148536478815,0.3103247415174028,0.301732925586137,0.301878549584973,0.3103247415174036,0.3260521333915835,0.3111984855104132,0.3111984855104139,0.3135284694917742,0.3234309014125546,0.3142565894859491,0.3141109654871136,0.3146934614824535,0.3247415174020694,0.3221202854230386,0.3294014853647898,0.3232852774137194,0.3208041958041978,0.3015734265734281
GCF_023093535.1, 43.50 ℃,GCF_023093535.1,Halovivax limisalsi,0.6775461522505705,0.5878246299916275,0.622917248440851,0.6073722423903974,0.6262682677092111,0.6366936609885534,0.6500977380619976,0.6747649632318746,0.6741133761519141,0.677278227683144,0.6691799311179377,0.672624034254866,0.6813739179000299,0.674951130969005,0.683980266219863,0.6778367308945389,0.6787675695801927,0.670483105277855,0.6717862794377741,0.6797914921344124,0.6778367308945358,0.6856557758540439,0.6844456855626926,0.6809124767225351,0.6687150837988858,0.6839851024208572,0.6728119180633171,0.6730912476722547,0.6820297951582875
GCF_004799665.1, 47.29 ℃,GCF_004799665.1,Halapricum salinum,0.6491945075143258,0.5773306114513514,0.5978419364246208,0.5984251968504007,0.6075629435209553,0.6174783707592179,0.6253523865072474,0.6500437445319375,0.6494604841061565,0.650529794886755,0.6444055604160626,0.6508214250996448,0.6497521143190477,0.648974433751341,0.6575289199961156,0.6515018955963883,0.6446971906289534,0.6509186351706079,0.6512102653834969,0.6589870710605655,0.6540293574414362,0.6579177602799674,0.6537377272285454,0.6457665014095516,0.6571400797122625,0.6627782638281372,0.6467386021191853,0.6443083503451006,0.6549042480801034
GCF_000730285.1, 48.43 ℃,GCF_000730285.1,Candidatus Nitrososphaera evergladensis SR1,0.5202604978225258,0.5042812531479799,0.4692253450186361,0.4573385715724771,0.4598569557771717,0.4714415231187669,0.4810113830966062,0.4966253651657099,0.4873577112924352,0.4962224236929579,0.4934018333837016,0.5141533192303834,0.5070011080890521,0.5060944897753609,0.5125415533393767,0.5163694973305144,0.5091165508209938,0.5116349350256888,0.5188878815352088,0.5142540545985704,0.5169739095396411,0.5253349450992258,0.5144555253349458,0.5176790571169548,0.5083106678754907,0.5134481716530682,0.5153621436486361,0.5136496423894436,0.5114334642893122
GCF_013407145.1, 34.78 ℃,GCF_013407145.1,Nitrosopumilus cobalaminigenes,0.3341305114638448,0.3443743427970562,0.2858394672274782,0.3075709779179804,0.3059936908517348,0.3019628461268835,0.3226428321065552,0.3293024886084826,0.3279004556607074,0.3336838415702771,0.3452506133894154,0.3408692604276202,0.3392919733613741,0.3266736768314054,0.3319313003855597,0.3357868909919385,0.3310550297932004,0.3336838415702773,0.3301787592008418,0.3363126533473539,0.3329828250963905,0.3403434980722049,0.3373641780581846,0.3391167192429032,0.3403434980722048,0.3377146862951291,0.3256221521205751,0.3354363827549947,0.3475289169295482
GCF_013407185.1, 33.09 ℃,GCF_013407185.1,Nitrosopumilus ureiphilus,0.340545531286272,0.3313968499870932,0.2924089852827284,0.3038987864704388,0.3085463465014222,0.3173250710043914,0.3091918409501709,0.3286857733023513,0.3210689388071288,0.3392718822618152,0.3462432223082917,0.3503743867802755,0.3363026077975748,0.3295894655305987,0.3311386522075929,0.3394009811515651,0.3383681900335685,0.34082106893881,0.3369481022463216,0.3431448489543021,0.3399173767105631,0.3410792667183089,0.3290730699716011,0.3435321456235506,0.3355280144590774,0.3465014200877902,0.3292021688613503,0.3457268267492923,0.357216627937003
GCF_024498195.1, 44.15 ℃,GCF_024498195.1,Halovivax cerinus,0.6596974053535976,0.5748103464034419,0.6112786765377977,0.5941870030161815,0.6163970386619162,0.6286445480303489,0.6397038661913914,0.6546933552691716,0.6578923315967464,0.6622794991317074,0.6551503518873966,0.6546019559455281,0.6650214788410552,0.6626450964262859,0.6655698747829256,0.6619139018371266,0.6563385430947819,0.6548761539164605,0.6578009322731028,0.6633762910154468,0.6600859153642273,0.6631934923681572,0.665204277488347,0.6680376565213414,0.6593547207750666,0.6648386801937678,0.6543277579745908,0.6623697202413595,0.6600841104406656
GCF_000769655.1, 89.15 ℃,GCF_000769655.1,Thermococcus eurythermalis,0.5477130581389025,0.5186158563293904,0.5178858227478462,0.4767119287487216,0.4840122645641714,0.4856183384435672,0.487662432471893,0.5051832384289671,0.5110235070813243,0.5118995473791793,0.5132136078259597,0.5256241787122202,0.5178858227478462,0.5279602861731635,0.524164111549131,0.5281062928894742,0.5263542122937647,0.5373047160169357,0.5340925682581394,0.5381807563147915,0.5444590451160748,0.5373047160169365,0.5413929040735868,0.5298583734851805,0.5372480280455738,0.5426526438796373,0.5546304411335083,0.5385626643295346,0.537394098743792
GCF_026410925.1, 47.37 ℃,GCF_026410925.1,Halovenus salina,0.6134231536926148,0.5216925549009118,0.55543652919122,0.552401356900556,0.5658810926620289,0.5804320657025586,0.5862346009641185,0.6110515979289473,0.605606141760404,0.6057846813069132,0.596589894661672,0.6026602392429956,0.6073915372255007,0.6073915372255007,0.6113194072487086,0.6112301374754571,0.604802713801112,0.60998036064989,0.6051433163675364,0.6230913474417378,0.6163050272345773,0.6186266630949218,0.6181542035200611,0.6140303842716758,0.6131367292225228,0.6212689901697982,0.6117815321355173,0.6145526057030516,0.6142844372932919
GCF_024228675.1, 41.15 ℃,GCF_024228675.1,Salinigranum marinum,0.6722313617965792,0.5784027777777763,0.6107638888888851,0.6122916666666579,0.6295833333333257,0.6341666666666584,0.64479166666666,0.6586805555555445,0.6710416666666549,0.6556944444444375,0.6647222222222129,0.6695138888888761,0.6762499999999902,0.6628472222222112,0.6698611111111008,0.6626388888888762,0.6644444444444351,0.6748611111111003,0.6692361111111007,0.6729861111111002,0.6743749999999883,0.677569444444434,0.6686111111110994,0.6806973675071082,0.6781273876501942,0.6763234681117016,0.6691677087675332,0.6738918994025165,0.6763929415033938
GCF_013343295.1, 82.99 ℃,GCF_013343295.1,Metallosphaera tengchongensis,0.4591975308641975,0.3969307953371713,0.4019477644975665,0.3956027740888313,0.3942747528404903,0.3961930057547592,0.4212778515567367,0.4341153902906896,0.4386896857016385,0.4416408440312823,0.437804338202745,0.4431164231961045,0.4478382765235359,0.4445920023609259,0.4507894348531794,0.4512321086026267,0.4424269264836145,0.4520224387363447,0.4499557130203719,0.4534986713906113,0.4503985828166518,0.4542367877177458,0.4542367877177443,0.4417368187859993,0.4411460640968848,0.4412937527691631,0.4472517730496446,0.4465130023640664,0.4580378250591011
GCF_003342675.1, 42.71 ℃,GCF_003342675.1,Haloplanus rubicundus,0.6736284671768543,0.5925260817513306,0.6189498888318834,0.6125363434239806,0.6254489481785559,0.6403283735248839,0.6522148110141949,0.6645288181973644,0.6703437660338595,0.6674362921156151,0.6723961005643926,0.6683769454421049,0.6734222678296529,0.6735932957071984,0.6746194629724644,0.6720540448093021,0.6746194629724617,0.6707713357277212,0.6768428253805341,0.6727381563194772,0.6758166581152723,0.677013853258079,0.6772703950743947,0.6812040362579095,0.6737643235847436,0.6773559090131669,0.6739390828199849,0.677449721865638,0.6790757381257992
GCF_000993805.1, 89.70 ℃,GCF_000993805.1,Infirmifilum uzonense,0.4889104499065689,0.4938775510204079,0.4462585034013611,0.4653061224489794,0.4452866861030131,0.4386783284742472,0.4400388726919343,0.4518950437317772,0.455587949465501,0.469193391642371,0.4765792031098149,0.472303206997084,0.4744412050534513,0.4847424684159375,0.4829931972789115,0.4693877551020415,0.4736637512147724,0.4863866199922214,0.4768572539867761,0.4762738234150135,0.4844418514196797,0.4844418514196799,0.4807467911318557,0.4970828471411895,0.4766627771295206,0.4710229482691556,0.4858031894204588,0.4836639439906656,0.4762738234150132
GCF_022869805.1, 45.14 ℃,GCF_022869805.1,Halosolutus halophilus,0.6556755790495161,0.5581395348837181,0.5947607591552987,0.5806602512697088,0.595228548516433,0.614742047580853,0.6223603314621663,0.6439454691258915,0.6454156642608815,0.6486901897888143,0.6437449879711198,0.6424752739909007,0.6467522052926937,0.6507618283881198,0.6514938840986458,0.6472829356326343,0.6471492547289509,0.646012967047647,0.64668137156606,0.6534322572020483,0.653699619009412,0.654501704431511,0.6513571333065817,0.6498161150116909,0.6476725521669237,0.6608468793899134,0.64960866947621,0.6526857983811504,0.6510803398220525
GCF_003431325.1, 84.59 ℃,GCF_003431325.1,Acidilobus sp. 7A,0.5865164096480823,0.5948051948051915,0.5714285714285696,0.562770562770562,0.5675324675324651,0.5679653679653668,0.5467532467532451,0.5744588744588717,0.5813852813852795,0.5705627705627686,0.5733766233766213,0.5822510822510795,0.5757575757575741,0.5714285714285696,0.5829004329004315,0.5813852813852783,0.5742424242424218,0.5891774891774875,0.5751082251082237,0.5668831168831143,0.5705627705627683,0.5703463203463184,0.5748917748917723,0.5900432900432871,0.5787878787878756,0.5818181818181793,0.5753246753246731,0.5813298678795724,0.5748321420836018
GCF_000800805.1, 52.07 ℃,GCF_000800805.1,Candidatus Methanoplasma termitum,0.5007954837054144,0.4628975265017673,0.4181389870435809,0.4242638398115432,0.4341578327444049,0.4355712603062425,0.4551236749116608,0.4697290930506471,0.4652532391048294,0.482214369846879,0.4925795053003536,0.4951707891637226,0.4961130742049468,0.4871613663133101,0.5102473498233216,0.4965842167255587,0.4852767962308598,0.4819787985865721,0.4968197879858669,0.4968197879858656,0.4923439340400468,0.5050647820965842,0.5025931164545039,0.5030645921735036,0.4952852428099953,0.4995285242809992,0.4816124469589827,0.504479019330504,0.4908062234794911
GCF_041431065.1, 34.50 ℃,GCF_041431065.1,Nitrosopumilus adriaticus,0.3397087616250612,0.3395580454404003,0.2906940553999378,0.2980080921257399,0.3014316837846249,0.3117024587612834,0.3148148148148162,0.3314659197012147,0.3215063803299104,0.3390911920323691,0.341425459072519,0.3473389355742302,0.3431372549019622,0.3302209772798025,0.3358232181761607,0.3375350140056034,0.3366013071895437,0.3397136632430756,0.3425147836912551,0.3320883909119214,0.3484282601929673,0.3375350140056028,0.3344226579520711,0.3437597261126694,0.339869281045753,0.3437597261126674,0.3320883909119216,0.3465670247547883,0.3562198349680854
GCF_000875775.1, 35.43 ℃,GCF_000875775.1,Nitrosopumilus piranensis,0.3453172782874618,0.3421675343114069,0.2910553715097022,0.3066729768102233,0.315507177788296,0.3159804385549783,0.3248146395330509,0.3360151443445351,0.3159804385549776,0.3429563022558771,0.343271809433666,0.3480044171004898,0.343114055844771,0.3396434768891003,0.3443760845559251,0.3442183309670307,0.3398012304779939,0.3380659410001579,0.342956302255877,0.3489509386338559,0.3494241994005365,0.3524215175895263,0.3464268812115487,0.3453226060892899,0.3450070989115013,0.3394857233002065,0.3383814481779468,0.3560606060606068,0.3428030303030321
GCF_023008545.1, 47.88 ℃,GCF_023008545.1,Natribaculum luteum,0.6454513119373991,0.558684421159865,0.5821145310339806,0.5751291566615729,0.5870625045477698,0.602051953721894,0.6091100924106782,0.628829222149454,0.6375609401149605,0.6216255548279098,0.6307938586916945,0.629484100996866,0.6345048388270363,0.6323219093356572,0.6361784181037564,0.6369060612675486,0.6375609401149626,0.6388706978097899,0.6344320745106551,0.6443280215382315,0.644255257221853,0.637415411482203,0.6448373717528856,0.6411935953420608,0.6446870451237215,0.6488355167394391,0.6420669577874766,0.6478893740902426,0.6405385735080021
GCF_020217425.1, 44.79 ℃,GCF_020217425.1,Halomicrobium urmianum,0.687707174056124,0.6006600660066023,0.6294200848656297,0.6100895803866132,0.6408926606946393,0.652758132956149,0.6586515794436568,0.6698884174131656,0.6819896275341759,0.6727958510136665,0.6819110482476741,0.6857614332861767,0.677353449630671,0.6725601131541673,0.6921263554926871,0.6809680968096732,0.6687097281156652,0.679553669652674,0.6809680968096727,0.6821467861071764,0.6900832940436836,0.6943265755146871,0.6869449029316916,0.685844533521963,0.6901674133459014,0.6938615106499971,0.6874164898215741,0.6909533914957092,0.6805784799182532
GCF_000827835.1, 44.18 ℃,GCF_000827835.1,Haloarcula sp. CBA1115,0.6356973364181052,0.5524442335073598,0.5690555291884232,0.5680272108843577,0.5871697516215809,0.5966619205821869,0.6093181458629959,0.6184148077835758,0.6203132415756994,0.623081790855876,0.6327321626324931,0.6299636133523151,0.6258503401360533,0.626483151400093,0.6332067710805214,0.6290143964562566,0.6154880556873904,0.6296472077202961,0.6301218161683272,0.6351052048726445,0.6344723936086035,0.6342350893845895,0.6324157570004733,0.6327241079199305,0.6344647519582228,0.6354859132636904,0.636831275720163,0.6375435264324139,0.633016627078384
GCF_000955905.1, 33.34 ℃,GCF_000955905.1,Candidatus Nitrosotenuis cloacae,0.4158875338753388,0.3986474461647982,0.3578928634988443,0.3707065314112835,0.3792489766862427,0.3956219967965843,0.3933084178679494,0.3998932194340637,0.4036305392418588,0.415376401494928,0.4098594055881834,0.4121729845168191,0.4180459156433534,0.408969567538709,0.4007830574835392,0.410927211247553,0.4151984338850323,0.4135967253959794,0.4184018508631427,0.4223171382808337,0.4151984338850336,0.4139526606157683,0.4173340452037726,0.4164442071542987,0.4185798184730395,0.4200035593521987,0.4178679480334586,0.4118170492970288,0.4207154297917794
GCF_001305655.1, 48.59 ℃,GCF_001305655.1,Halanaeroarchaeum sulfurireducens,0.6399146561628097,0.5624544527036877,0.5814021279696853,0.5916047223436834,0.6002040518874805,0.6060341058154803,0.6290628188310767,0.6296458242238757,0.6344556187144752,0.6373706456784746,0.638828159160475,0.6426176942136745,0.6469902346596739,0.6418889374726737,0.6370791429820755,0.6453869698294761,0.6356216295000768,0.6423261915172742,0.6370791429820747,0.6369333916338753,0.6346013700626766,0.6436379536510742,0.6446582130884747,0.6469902346596745,0.6300830782684778,0.6480104940970727,0.64027413240012,0.6331291921843137,0.6428988043161294
GCF_001577775.1, 97.62 ℃,GCF_001577775.1,Pyrococcus kukulkanii,0.4498783041829399,0.4391462306993643,0.4459582198001816,0.4090221011201956,0.4103844989403581,0.4252194974265826,0.415077202543144,0.4293066908870731,0.4361186799878909,0.4374810778080538,0.4308204662428101,0.4374810778080547,0.428549803209205,0.4403572509839552,0.4452013321223153,0.4373297002724812,0.4386920980926439,0.4514078110808361,0.4438389343021499,0.4386920980926438,0.4380865879503491,0.4474719951559193,0.4507042253521129,0.4411631076783289,0.4532788126609113,0.4528244737240656,0.4487878787878803,0.4406060606060608,0.4392424242424242
GCF_001548675.1, 35.36 ℃,GCF_001548675.1,Methanobrevibacter sp. YE315,0.3627259259259259,0.2751956556460617,0.2581057339083194,0.2470851301708969,0.2664111164350724,0.2716818399616663,0.2887717616994087,0.3100143747005275,0.318479476122026,0.3266251397540342,0.3210349784379506,0.33349305222808,0.325507107490816,0.3454719693339731,0.3333333333333343,0.3355693978597674,0.3416387158600877,0.3386040568599285,0.3496246605973499,0.3510621306500571,0.3496246605973496,0.3555342597029233,0.3501038172815857,0.355214821913434,0.3550551030186895,0.3564925730713957,0.343555342597031,0.3430761859127946,0.3394026513336541
GCF_003967175.1, 88.49 ℃,GCF_003967175.1,Sulfodiicoccus acidiphilus,0.518593666129898,0.4790092359361866,0.4917436328015661,0.4798488664987406,0.484466834592777,0.4819479429051207,0.5022390148334718,0.5044780296669453,0.5099356283235379,0.5205709487825348,0.5110551357402746,0.5144136579904834,0.5226700251889155,0.5113350125944583,0.5149734116988515,0.5106353204589971,0.52560873215785,0.5249090400223891,0.5157496850062993,0.5114097718045629,0.5146297074058513,0.5223295534089313,0.5205095898082033,0.5240095198096048,0.508469830603386,0.5067898642027138,0.5156096878062417,0.5108497830043385,0.5161696766064683
GCF_900083515.1, 49.92 ℃,GCF_900083515.1,Cuniculiplasma divulgatum,0.3872575465639049,0.3321280991735547,0.3309228650137744,0.3281680440771347,0.3376377410468321,0.3388429752066116,0.3534779614325075,0.3443526170798894,0.3641528925619843,0.3660468319559238,0.3736225895316812,0.3872245179063384,0.3722451790633611,0.3817148760330586,0.3739669421487619,0.3896349862258953,0.3917011019283758,0.379132231404959,0.3830922865013783,0.3844696969696982,0.3719008264462814,0.3903236914600564,0.378615702479339,0.3748278236914605,0.3867079889807165,0.3867079889807166,0.3803374655647387,0.3798209366391192,0.3908402203856757
GCF_902813195.1, 91.97 ℃,GCF_902813195.1,Thermococcus sp. 2319x1,0.4503434962811559,0.4291534631054775,0.4158744529953237,0.4035008299381327,0.4039535234646154,0.4041044213067766,0.4163271465218052,0.4317187264222132,0.4363965595292002,0.4321714199486956,0.4274935868417095,0.4366983552135218,0.4320205221065346,0.4333786026859824,0.4317187264222135,0.4362456616870382,0.4354911724762343,0.4492228761128719,0.4445450430058852,0.4419797796891518,0.4459031235853333,0.4496755696393548,0.4326241134751784,0.4437905537950809,0.4561641768522718,0.4454504300588503,0.4490719782707112,0.4437905537950815,0.443488758110759
GCF_003058365.1, 42.40 ℃,GCF_003058365.1,Halococcoides cellulosivorans,0.6679370417075335,0.5927900482355943,0.6148768723026194,0.6212236608276248,0.6217314039096263,0.6433104848946486,0.6502919522721559,0.6641279512566695,0.6716171617161788,0.6585427773546647,0.6645087585681714,0.668951510535676,0.6774562071591835,0.6626047220106692,0.6681898959126742,0.6640010154861717,0.6698400609291765,0.6736481340441814,0.6708555470931794,0.6670474739781723,0.6709824828636788,0.6749174917491821,0.6607006854531677,0.6730134551916807,0.6678090886011739,0.6760599136836836,0.6590505204366637,0.6709824828636781,0.6664127951256729
GCF_013402815.2, 46.16 ℃,GCF_013402815.2,Natrinema halophilum,0.6148579451602246,0.5350556153570142,0.5638320775026915,0.5553641908862589,0.5608180839612523,0.5814854682454268,0.5908862576246845,0.6034445640473607,0.6126300681736606,0.6053821313240006,0.6099748833871507,0.6061715105848557,0.6061715105848561,0.6059562253318967,0.6150699677072112,0.614639397201288,0.6125583064226733,0.6157158234660887,0.6149982059562229,0.6142805884463537,0.6171510584858232,0.6066738428417612,0.6166379557852394,0.6144846396784358,0.6136950904392738,0.6196525983347637,0.6198679299454459,0.6179299454493211,0.6111709383300996
GCF_020886315.1, 81.42 ℃,GCF_020886315.1,Saccharolobus caldissimus,0.337466243982623,0.3321219462951763,0.3259640621845365,0.3196042802342045,0.3120331112457135,0.3217242075509821,0.3261659600242287,0.3438320209973758,0.3360589541691929,0.3550373511003438,0.3367655966081173,0.3348475671310325,0.3303048657379379,0.3328285887341019,0.3335352311730278,0.3303048657379382,0.3354532606501131,0.3371693922875038,0.3300020189783981,0.3351509643542381,0.3286882762799165,0.3293951327880459,0.3293951327880463,0.3339392103403029,0.3296969696969709,0.3330303030303052,0.3336364554915643,0.3360622599555296,0.3349504750353768
