"Species_Accession","Species","GC3_core","The_mean_GC3_of_the_first_10_codons","Difference_between_core_and_first_10_codons_GC3","Linear_Regression_slope","Difference_First_and_second_codons_GC3","Maximum_GC3_difference_to_core","Where_max_difference","Max_Deviation_From_Core_GC3"
"GCF_000970305.1","Methanosarcina_barkeri_3","0.389962940086473","0.328284960422164","0.0616779796643095","0.00291616257530046","-0.0448548812664908","0.117931277817344","2","-0.117931277817344"
"GCF_000970025.1","Methanosarcina_barkeri_MS","0.393104867757538","0.333544973544974","0.0595598942125648","0.00267781864704422","-0.000264550264550245","0.0962794709321415","2","-0.0962794709321415"
"GCF_000969985.1","Methanosarcina_barkeri_str._Wiesmoor","0.39383794274624","0.331689791873142","0.0621481508730979","0.00287406149917554","-0.0339444995044599","0.115592154837419","2","-0.115592154837419"
"GCF_000970285.1","Methanosarcina_horonobensis_HB-1_=_JCM_15518","0.431036590690769","0.352471482889734","0.0785651078010355","0.00347755082042372","-0.0424960858868262","0.142734197490143","2","-0.142734197490143"
"GCF_000970265.1","Methanosarcina_lacustris_Z-7289","0.45396123767426","0.35865662999421","0.0953046076800509","0.00382201170903026","-0.0367689635205559","0.162125684692211","2","-0.162125684692211"
"GCF_000970245.1","Methanosarcina_mazei_C16","0.440566037735849","0.355008537279454","0.0855575004563954","0.0035452900159617","-0.0461013090495163","0.153144296130841","2","-0.153144296130841"
"GCF_000970225.1","Methanosarcina_mazei_LYC","0.439140271493213","0.355615428247306","0.083524843245907","0.00337753130632931","-0.0377197958026091","0.142203232355379","2","-0.142203232355379"
"GCF_000970185.1","Methanosarcina_mazei_SarPi","0.440470614475298","0.355294807861543","0.0851758066137554","0.00357233458738505","-0.064828395423878","0.156516375695598","2","-0.156516375695598"
"GCF_025035885.1","Methanosarcina_mazei_TMA","0.436556140894536","0.349784133837021","0.0867720070575146","0.00354412793058252","-0.0450620615218565","0.154311132799555","2","-0.154311132799555"
"GCF_000970165.1","Methanosarcina_mazei_WWM610","0.441129831516353","0.35433025404157","0.0867995774747824","0.003587467431966","-0.0435912240184757","0.150425443525591","2","-0.150425443525591"
"GCF_000970145.1","Methanosarcina_siciliae_C2J","0.464930729427475","0.367108073472875","0.0978226559545997","0.00375386919796374","-0.0403673643741991","0.154166098927688","2","-0.154166098927688"
"GCF_000970125.1","Methanosarcina_siciliae_HI350","0.476561052436539","0.37027027027027","0.106290782166269","0.0040212942588149","-0.0632239382239382","0.181676882552369","2","-0.181676882552369"
"GCF_000970085.1","Methanosarcina_siciliae_T4/M","0.474625775830595","0.369105882352941","0.105519893477654","0.00404422330509867","-0.0574117647058824","0.174625775830595","2","-0.174625775830595"
"GCF_000969925.1","Methanosarcina_thermophila_CHTI-55","0.420545073375262","0.346028814185445","0.0745162591898169","0.00333132095901922","-0.0524565940155153","0.1342502820934","2","-0.1342502820934"
"GCF_000969905.1","Methanosarcina_vacuolata_Z-761","0.404394924172083","0.332362373062533","0.0720325511095495","0.0031431893264914","-0.032870122928915","0.13208065372847","2","-0.13208065372847"
"GCF_034480035.2","Methanosphaera_sp._ISO3-F5","0.23008658008658","0.179947575360419","0.0501390047261607","0.00183503293380367","-0.0262123197903014","0.0749970213272965","2","-0.0749970213272965"
"GCF_023093535.1","Halovivax_limisalsi","0.871914540551753","0.758335660430047","0.113578880121705","0.0052755331412895","-0.0611561016475846","0.226564079786603","2","-0.226564079786603"
"GCF_004799665.1","Halapricum_salinum","0.822488917720835","0.726829979585885","0.0956589381349495","0.00449604761820094","-0.0904053659959172","0.222313939593101","2","-0.222313939593101"
"GCF_000730285.1","Candidatus_Nitrososphaera_evergladensis_SR1","0.6170801869831","0.515744938047749","0.101335248935351","0.00396900180314013","-0.0117860380779692","0.159842350778808","4","-0.159842350778808"
"GCF_013407145.1","Nitrosopumilus_cobalaminigenes","0.196550264550265","0.198843322818086","-0.00229305826782167","0.000232770390629633","-0.00262881177707677","0.0242699247241834","13","0.0242699247241834"
"GCF_013407185.1","Nitrosopumilus_ureiphilus","0.227382082937638","0.220720371804802","0.00666171113283601","0.000625666805437754","-0.00542215336948104","0.0286988916130839","2","-0.0286988916130839"
"GCF_024498195.1","Halovivax_cerinus","0.83081741630725","0.732492459555799","0.0983249567514506","0.00459656151073798","-0.0526460104195229","0.200162083156715","2","-0.200162083156715"
"GCF_000769655.1","Thermococcus_eurythermalis","0.705155816609561","0.620324134910206","0.0848316816993552","0.00275913208415995","0.00657030223390276","0.120836937941142","4","-0.120836937941142"
"GCF_026410925.1","Halovenus_salina","0.737275449101796","0.640037493304767","0.0972379557970294","0.0046190442130665","-0.110605249062667","0.234329546584389","2","-0.234329546584389"
"GCF_024228675.1","Salinigranum_marinum","0.865374069721896","0.749041666666667","0.116332403055229","0.00516129955442583","-0.0697916666666667","0.236207403055229","2","-0.236207403055229"
"GCF_013343295.1","Metallosphaera_tengchongensis","0.516784511784512","0.435502434705622","0.0812820770788898","0.0033940778932217","-0.0340858787073927","0.11705011603418","4","-0.11705011603418"
"GCF_003342675.1","Haloplanus_rubicundus","0.859304465756079","0.764597229348384","0.0947072364076949","0.00438939384843015","-0.0805541303232427","0.205635917782759","2","-0.205635917782759"
"GCF_000993805.1","Infirmifilum_uzonense","0.526369124622682","0.470495626822157","0.0558734978005247","0.00224564844069881","0.0373177842565597","0.0855527980920699","3","-0.0855527980920699"
"GCF_022869805.1","Halosolutus_halophilus","0.8357235884471","0.71158781074579","0.12413577770131","0.00533172613551064","-0.0819967923015237","0.24590803110949","2","-0.24590803110949"
"GCF_003431325.1","Acidilobus_sp._7A","0.750154211150652","0.689220779220779","0.0609334319298732","0.00217437634147651","-0.0415584415584416","0.0910633020597433","2","-0.0910633020597433"
"GCF_000800805.1","Candidatus_Methanoplasma_termitum","0.605106492173467","0.515123674911661","0.089982817261806","0.00372040695155859","0.00565371024734979","0.137261969205269","3","-0.137261969205269"
"GCF_041431065.1","Nitrosopumilus_adriaticus","0.221824522760646","0.209570494864613","0.0122540278960336","0.000798002524548347","0.0135387488328665","0.0406854004450532","3","-0.0406854004450532"
"GCF_000875775.1","Nitrosopumilus_piranensis","0.225821865443425","0.215948887837198","0.0098729776062268","0.000503515699817062","-0.00615238996687176","0.0289453865035292","2","-0.0289453865035292"
"GCF_023008545.1","Natribaculum_luteum","0.814626939177542","0.697227679545951","0.117399259631592","0.00497080793182185","-0.0846976642654442","0.22589085535305","2","-0.22589085535305"
"GCF_020217425.1","Halomicrobium_urmianum","0.898474241608329","0.785572842998586","0.112901398609743","0.00499678958512459","-0.102545968882603","0.245716108652176","2","-0.245716108652176"
"GCF_000827835.1","Haloarcula_sp._CBA1115","0.790131696031322","0.671262458471761","0.118869237559561","0.00500708124845554","-0.111770289511153","0.265926665181773","2","-0.265926665181773"
"GCF_000955905.1","Candidatus_Nitrosotenuis_cloacae","0.394369918699187","0.351201281366791","0.0431686373323957","0.00204176224968507","0.0154831820608649","0.0761638322069286","3","-0.0761638322069286"
"GCF_001305655.1","Halanaeroarchaeum_sulfurireducens","0.798637781060233","0.707039790118059","0.0915979909421745","0.00450652456377882","-0.0415391342369916","0.203535026359752","2","-0.203535026359752"
"GCF_001577775.1","Pyrococcus_kukulkanii","0.488605875360842","0.482788374205268","0.00581750115557439","-0.000486844998057815","-0.0213442325158947","0.05135779403062","3","0.05135779403062"
"GCF_001548675.1","Methanobrevibacter_sp._YE315","0.29664","0.198083373263057","0.098556626736943","0.00365981941221873","-0.0522280785816962","0.142830704360326","2","-0.142830704360326"
"GCF_003967175.1","Sulfodiicoccus_acidiphilus","0.61133655394525","0.573929471032746","0.0374070829125039","0.0018739171977353","-0.0264483627204031","0.068095579973797","2","-0.068095579973797"
"GCF_900083515.1","Cuniculiplasma_divulgatum","0.352562620423892","0.311363636363636","0.0411989840602557","0.00226174970076161","-0.00929752066115702","0.0819014633990987","2","-0.0819014633990987"
"GCF_902813195.1","Thermococcus_sp._2319x1","0.48172372679271","0.460027161611589","0.021696565181121","0.000473385406050787","0.0262562245359891","0.0453271672635111","14","-0.0453271672635111"
"GCF_003058365.1","Halococcoides_cellulosivorans","0.839876698893092","0.753846153846154","0.0860305450469385","0.0037766006021831","-0.0483625285605483","0.181841664620434","2","-0.181841664620434"
"GCF_013402815.2","Natrinema_halophilum","0.740543442352164","0.642583423035522","0.0979600193166418","0.00439958598805707","-0.0628632938643703","0.19845517539845","2","-0.19845517539845"
"GCF_020886315.1","Saccharolobus_caldissimus","0.268134319596102","0.284615384615385","-0.0164810650192827","-0.000652225507401164","-0.0342216838279831","0.0353181334626504","3","0.0353181334626504"
"GCF_024227995.1","Halomicrococcus_gelatinilyticus","0.917725653206651","0.77994715984148","0.137778493365171","0.00611204269385585","-0.083223249669749","0.27096211291603","2","-0.27096211291603"
"GCF_013456555.2","Natrinema_zhouii","0.788175601147143","0.668363292336802","0.119812308810341","0.0051131969138667","-0.0690633869441817","0.241912592632479","2","-0.241912592632479"
"GCF_013391105.1","Natronomonas_salina","0.916906510034263","0.806930184804928","0.109976325229335","0.00526797077251252","-0.0913757700205339","0.244935257467528","2","-0.244935257467528"
"GCF_001647085.1","Thermococcus_piezophilus","0.654505686789151","0.584543010752688","0.0699626760364632","0.00193258211053712","-0.00985663082437271","0.0931257584737392","8","-0.0931257584737392"
"GCF_001304615.2","Methanosarcina_flavescens","0.425437541750167","0.346115992970123","0.079321548780044","0.00344711246010226","-0.0520210896309314","0.137915573384613","2","-0.137915573384613"
"GCF_029633965.1","Methanogenium_sp._S4BF","0.592350508905852","0.470643776824034","0.121706732081818","0.00464924704549967","-0.0506437768240343","0.211234629077526","2","-0.211234629077526"
"GCF_003268005.1","Methanosphaera_sp._BMS","0.308839027706952","0.206717763751127","0.102121263955825","0.00354445923597709","-0.0270513976555455","0.130750659807944","2","-0.130750659807944"
"GCF_900696045.1","Candidatus_Nitrosocosmicus_franklandus","0.297791339726824","0.276971030436377","0.0208203092904466","0.0010023967166667","-0.0102676934360103","0.0598008740135856","4","-0.0598008740135856"
"GCF_009762275.1","Haloplanus_rallus","0.870247255565815","0.774246575342466","0.0960006802233494","0.00453466617166217","-0.0531506849315069","0.194904789812391","2","-0.194904789812391"
"GCF_001870125.1","Candidatus_Nitrosocosmicus_hydrocola","0.289397465735712","0.267120106171201","0.0222773595645114","0.000897031499011855","-0.0169210351692103","0.0412222832539606","4","-0.0412222832539606"
"GCF_002787055.1","Candidatus_Nitrosotenuis_aquarius","0.428989667049368","0.378212851405622","0.050776815643746","0.00200918546963044","0.0245983935742972","0.0911382614268785","4","-0.0911382614268785"
"GCF_003721175.2","Halarchaeum_sp._CBA1220","0.913031790556335","0.804990583804143","0.108041206752192","0.00477348095979868","-0.0847457627118644","0.238204420813711","2","-0.238204420813711"
"GCF_002025255.2","Halolamina_sp._CBA1230","0.882620014578777","0.790489432703003","0.0921305818757742","0.00417182562696371","-0.0216907675194661","0.170439814356308","2","-0.170439814356308"
"GCF_003721435.2","Halorubrum_sp._CBA1229","0.900426417056682","0.784223776223776","0.116202640832906","0.00540269910622181","-0.0688111888111889","0.241964878595144","2","-0.241964878595144"
"GCF_031201125.1","Acidiplasma_sp.","0.317410433689503","0.262514156285391","0.0548962774041127","0.00283916525291419","-0.00736126840317103","0.0863798561130595","4","-0.0863798561130595"
"GCF_001886955.1","Halodesulfurarchaeum_formicicum","0.811766753698869","0.719311307584923","0.0924554461139454","0.00426114210276016","-0.0688692415076779","0.232427526151172","2","-0.232427526151172"
"GCF_013340765.1","Conexivisphaera_calida","0.825687458081824","0.754376163873371","0.0713112942084537","0.00334539784351349","0.0453134698944755","0.112465856592066","3","-0.112465856592066"
"GCF_001719125.1","Sulfolobus_sp._A20","0.300068558892088","0.289782368129841","0.0102861907622469","0.000501448468751376","-0.0265584655108815","0.0322706983240322","5","-0.0322706983240322"
"GCF_002156965.1","Candidatus_Nitrosomarinus_catalina","0.172913686218407","0.177185628742515","-0.00427194252410773","4.63150281572599e-05","-0.018562874251497","0.0240923018055448","14","0.0240923018055448"
"GCF_900177045.1","Candidatus_Nitrosotalea_okcheonensis","0.315046535677353","0.291099476439791","0.0239470592375621","0.00102008554853783","-0.0135253054101222","0.0449767276494294","2","-0.0449767276494294"
"GCF_002813675.1","Methanobacterium_sp._MZ-A1","0.406391659111514","0.320647275706678","0.0857443834048365","0.00336419412740986","-0.00204834084391642","0.122491618144697","2","-0.122491618144697"
"GCF_024498175.1","Haloplanus_salinarum","0.87523629489603","0.777529346003354","0.0977069488926764","0.00446975310035492","-0.0584125209614309","0.199439760519283","2","-0.199439760519283"
"GCF_002214165.1","Candidatus_Mancarchaeum_acidiphilum","0.428544494720965","0.335046248715313","0.0934982460056518","0.0042515571196133","-0.0154162384378213","0.139746961319115","2","-0.139746961319115"
"GCF_001989615.1","Halorientalis_sp._IM1011","0.861910241657077","0.755917008196721","0.105993233460356","0.0049266878489294","-0.0876024590163935","0.240240159689864","2","-0.240240159689864"
"GCF_002201915.1","Methanopyrus_sp._KOL6","0.685531914893617","0.668259162303665","0.0172727525899521","0.000383932995707136","0.00589005235602091","0.0369717054695332","26","-0.0369717054695332"
"GCF_002201895.1","Methanopyrus_sp._SNP6","0.690769966523195","0.674240422721268","0.0165295438019265","0.00027089047719662","0.00198150594451785","0.0408360167213453","26","-0.0408360167213453"
"GCF_013407165.1","Nitrosopumilus_oxyclinae","0.199467178175618","0.196911608093717","0.00255557008190135","6.67283213442012e-05","0.0101171458998935","0.0370603624141697","3","-0.0370603624141697"
"GCF_002197185.1","Thermococcus_sp._5-4","0.762846279196089","0.647876643073812","0.114969636122277","0.00371942081206028","-0.0101112234580385","0.160722922269901","4","-0.160722922269901"
"GCF_900198835.1","Thermococcus_henrietii","0.731040480708412","0.660615121742845","0.0704253589655676","0.00227319716374682","-0.01964972234088","0.0958418476456188","6","-0.0958418476456188"
"GCF_904067545.1","Thermococcus_camini","0.726943881000676","0.632398897058824","0.0945449839418525","0.00322203219872967","0.00827205882352933","0.144223292765382","4","-0.144223292765382"
"GCF_002356395.1","Methanothermobacter_sp._EMTCatA1","0.583717637540453","0.449025069637883","0.13469256790257","0.00540522365942384","-0.0055710306406685","0.170904267066915","2","-0.170904267066915"
"GCF_963457545.1","Nitrosopumilus_sp.","0.292118518518518","0.265292328489355","0.026826190029164","0.00108194550924699","0.00270361608651568","0.0514966868186199","3","-0.0514966868186199"
"GCF_003491305.1","Methanobacterium_sp._BAmetb5","0.45514898872935","0.334661016949153","0.120487971780197","0.00434940356258198","-0.0177966101694915","0.179725259915791","2","-0.179725259915791"
"GCF_021233415.1","Halobacterium_litoreum","0.916361089890502","0.815978149539092","0.10038294035141","0.00476167539015314","-0.119153294639809","0.260847262645708","2","-0.260847262645708"
"GCF_003430805.1","Natrarchaeobaculum_sulfurireducens","0.791005929052357","0.687374272101641","0.103631656950716","0.00445063812376585","-0.079142403388036","0.216627951286343","2","-0.216627951286343"
"GCF_002906215.1","Candidatus_Nitrosocaldus_islandicus","0.408467741935484","0.406491228070175","0.0019765138653085","0.000586154392284004","0.00292397660818705","0.0377075080173552","4","-0.0377075080173552"
"GCF_041154675.1","Sulfurisphaera_javensis","0.2158505328477","0.223826846125864","-0.00797631327816395","-0.000549913608141148","-0.0381957075300109","0.045699121572089","3","0.045699121572089"
"GCF_002952775.1","Halalkaliarchaeum_desulfuricum","0.805019002906327","0.70181598062954","0.103203022276787","0.00465083174192878","-0.0475181598062954","0.206653385472913","2","-0.206653385472913"
"GCF_900248165.1","Candidatus_Nitrosocaldus_cavascurensis","0.409217430983345","0.406810035842294","0.00240739514105082","0.000505976573772643","-0.00597371565113503","0.0448207762641094","4","-0.0448207762641094"
"GCF_019880245.1","Halobaculum_roseum","0.897166072136346","0.796182795698925","0.100983276437421","0.00471177088787288","-0.0655913978494624","0.217058545254625","2","-0.217058545254625"
"GCF_013407275.1","Candidatus_Nitrosotenuis_sp._DW1","0.418259603131258","0.354904761904762","0.0633548412264961","0.00293076057519563","-0.0142857142857142","0.115402460274115","2","-0.115402460274115"
"GCF_013407385.1","Nitrosarchaeum_sp._AC2","0.218433179723502","0.211586538461538","0.00684664126196383","0.000137596158112065","0.00192307692307692","0.03237548741581","3","-0.03237548741581"
"GCF_016806735.1","Candidatus_Micrarchaeum_sp.","0.54750089895721","0.431948565776459","0.115552333180751","0.00622186866821629","-0.0484668644906034","0.213178445940395","2","-0.213178445940395"
"GCF_004114375.1","Halorubrum_sp._BOL3-1","0.852087935205638","0.758668515950069","0.0934194192555686","0.00436449763048932","-0.0699029126213592","0.214362553790936","2","-0.214362553790936"
"GCF_004087835.1","Halorussus_pelagicus","0.834575163398693","0.710039931545921","0.124535231852772","0.0058070826124303","-0.0681688533941813","0.257564324836228","2","-0.257564324836228"
"GCF_006740685.1","Candidatus_Nitrosopumilus_sp._SW","0.216819772528434","0.205582922824302","0.0112368497041319","0.000549826999625612","-0.00273672687465787","0.0323643811764909","2","-0.0323643811764909"
"GCF_012222305.1","Sulfolobus_sp._S-194","0.242060418280403","0.247546012269939","-0.00548559398953583","-0.000297338467251612","-0.0483980913428766","0.0367398543849005","3","0.0367398543849005"
"GCF_901686465.1","Halorubrum_sp._DM2","0.885010379110674","0.778752207180694","0.10625817192998","0.00501559226759319","-0.0494408475573866","0.223150461512087","2","-0.223150461512087"
"GCF_902827225.1","Methanocaldococcus_lauensis","0.18855617455896","0.189333333333333","-0.00077715877437326","0.000264406183634713","-0.0253968253968254","0.0253815713843569","12","-0.0253815713843569"
"GCF_009617975.1","Candidatus_Nanohalobium_constans","0.426732026143791","0.383670033670034","0.0430619924737572","0.00231436162064966","-0.0656565656565656","0.125385224796989","2","-0.125385224796989"
"GCF_005155585.1","Haloprofundus_sp._MHR1","0.86775956284153","0.743195074530136","0.124564488311394","0.00545458500857288","-0.0683732987686325","0.246891124733947","2","-0.246891124733947"
"GCF_030323845.1","Methanobacterium_sp._CWC-01","0.493399685699319","0.391913493182887","0.101486192516432","0.00394678224395106","-0.00940291490362011","0.14784256299128","2","-0.14784256299128"
"GCF_006274605.1","Thermococcus_indicus","0.735039553280596","0.642661122661123","0.092378430619473","0.00300334519811101","0.00374220374220369","0.136702754943797","4","-0.136702754943797"
"GCF_023169545.1","Nanobdella_aerobiophila","0.144236760124611","0.150550964187328","-0.00631420406271724","0.000198781609833914","0","0.0417136530985299","12","0.0417136530985299"
"GCF_031200575.1","Ferroplasma_sp.","0.394243485025282","0.317568263781556","0.0766752212437261","0.00385309596590735","-0.0468830499742401","0.152615458234968","2","-0.152615458234968"
"GCF_008000775.2","Promethearchaeum_syntrophicum","0.231187933295859","0.209528714911151","0.0216592183847079","0.00142715209655933","0.0185423641514293","0.0496272843131138","3","-0.0496272843131138"
"GCF_008152015.1","Thermococcus_aciditolerans","0.737002195045469","0.633276883996613","0.103725311048856","0.00355529725248899","0.0173581710414902","0.149787969812615","4","-0.149787969812615"
"GCF_007833275.1","Salarchaeum_sp._JOR-1","0.881897042093288","0.778509269769202","0.103387772324086","0.00500177145159643","-0.108210367007189","0.271984064416405","2","-0.271984064416405"
"GCF_008033705.1","Methanothermobacter_sp._KEPCO-1","0.562877406281662","0.444942591580098","0.117934814701563","0.00447919567622044","-0.0114816839803171","0.146803048709218","4","-0.146803048709218"
"GCF_009914355.1","Methanothermobacter_sp._THM-1","0.565426829268293","0.441930207197383","0.12349662207091","0.00487869991968557","-0.0305343511450381","0.164663470489667","2","-0.164663470489667"
"GCF_009917665.1","Methanothermobacter_sp._THM-2","0.561825980392157","0.446337402885683","0.115488577506474","0.00448012526961613","-0.00166481687014425","0.149506335553089","4","-0.149506335553089"
"GCF_003351865.1","Methanofervidicoccus_sp._A16","0.375345809601302","0.330769230769231","0.0445765788320711","0.00111818930575254","-0.0361990950226244","0.0646369106571087","6","-0.0646369106571087"
"GCF_032878975.1","Methanoplanus_sp._FWC-SCC4","0.378962818003914","0.314534106107891","0.0644287118960227","0.00307457023432845","0.00401248328131965","0.121272225048051","4","-0.121272225048051"
"GCF_009617995.1","Halomicrobium_sp._LC1Hm","0.863771491957848","0.736141384388807","0.127630107569041","0.00545896677492052","-0.0892488954344625","0.259353229807627","2","-0.259353229807627"
"GCF_008831545.1","Halorussus_halophilus","0.784277204463462","0.683032083145052","0.10124512131841","0.00465497794018038","-0.0899231812019883","0.222822166054063","2","-0.222822166054063"
"GCF_009601705.1","Sulfolobus_sp._E5-1-F","0.294537580329701","0.285616177031667","0.0089214032980337","0.000195565417116318","-0.0324303700877528","0.0263193430156987","5","-0.0263193430156987"
"GCF_009602405.1","Sulfolobus_sp._E11-6","0.307046843177189","0.291008372770295","0.0160384704068945","0.000271990846547481","-0.0116490717145977","0.0416664281790096","5","-0.0416664281790096"
"GCF_016906025.1","Haloterrigena_salifodinae","0.846155031591925","0.705871596911824","0.1402834346801","0.00613343883958734","-0.0895977245022348","0.273014031998264","2","-0.273014031998264"
"GCF_011602445.1","Haloarcula_sp._JP-L23","0.821480472297911","0.709218318199763","0.112262154098148","0.00486787377741788","-0.0965258586656139","0.243707081062222","2","-0.243707081062222"
"GCF_018141185.1","Methanobacterium_alkalithermotolerans","0.326282704723072","0.26420269642027","0.062080008302802","0.00240046799393694","-0.0376569037656904","0.1156829836631","2","-0.1156829836631"
"GCF_013267195.1","Halorubrum_salinarum","0.913679192994125","0.806857142857143","0.106822050136982","0.00501141026465817","-0.070375939849624","0.230671674197132","2","-0.230671674197132"
"GCF_013402875.1","Halorarum_salinum","0.908166711099262","0.80905041031653","0.0991163007827325","0.0045833427842993","-0.0494724501758499","0.211332010044163","2","-0.211332010044163"
"GCF_013401515.1","Halorarum_halophilum","0.898355873773535","0.788979687135186","0.109376186638349","0.00495615210359765","-0.0544011207097829","0.22382867321318","2","-0.22382867321318"
"GCF_013391085.1","Natronomonas_halophila","0.838019957394327","0.731377777777778","0.106642179616549","0.00489493785614041","-0.0802962962962963","0.229427364801734","2","-0.229427364801734"
"GCF_014876775.1","Infirmifilum_lucidum","0.652791461412151","0.578704225352113","0.0740872360600384","0.00324370160718572","0.00732394366197175","0.113073151552996","4","-0.113073151552996"
"GCF_017094485.1","Natranaeroarchaeum_sulfidigenes","0.754319667260844","0.662060140754958","0.0922595265058853","0.00416223021882314","-0.0508637236084453","0.190979935974855","2","-0.190979935974855"
"GCF_009217585.1","Halomicrobium_sp._ZPS1","0.861073746312684","0.739603024574669","0.121470721738015","0.00529089942882971","-0.0882167611846251","0.25741905192075","2","-0.25741905192075"
"GCF_018128925.1","Nitrosopumilus_sp._K4","0.249037304452467","0.236788617886179","0.0122486865662881","0.000683219449710894","0.0208333333333334","0.0427364914443368","3","-0.0427364914443368"
"GCF_016917835.2","Halobacterium_sp._BOL4-2","0.87108948842695","0.745735524256651","0.125353964170299","0.00550329632069869","-0.109937402190923","0.265846921916778","2","-0.265846921916778"
"GCF_016917855.1","Halobacterium_sp._GSL-19","0.881181789834736","0.753471074380165","0.127710715454571","0.00546523777480668","-0.0966942148760331","0.262173525371927","2","-0.262173525371927"
"GCF_027563145.1","Actinarchaeum_halophilum","0.647563294306014","0.576042780748663","0.0715205135573511","0.00348898931124522","-0.0724598930481283","0.183124791632217","2","-0.183124791632217"
"GCF_017352155.2","Haloterrigena_alkaliphila","0.864395584509591","0.728950542822678","0.135445041686913","0.00613094009270966","-0.0774427020506634","0.270668202121171","2","-0.270668202121171"
"GCF_021184045.1","Methanococcoides_orientis","0.438483146067416","0.341360371778623","0.097122774288793","0.00437844135483215","-0.0126742712294043","0.149509762036997","4","-0.149509762036997"
"GCF_019704315.1","Stygiolobus_caldivivus","0.424116504854369","0.368493622888659","0.0556228819657099","0.0016755409725022","-0.0248190279214064","0.0821654534927695","5","-0.0821654534927695"
"GCF_018502485.1","Methanospirillum_sp._J.3.6.1-F.2.7.3","0.375238095238095","0.354061371841155","0.02117672339694","0.00150195622944991","-0.00842358604091464","0.0719889977651711","2","-0.0719889977651711"
"GCF_018623055.1","Halorubrum_sp._2020YC2","0.908036597428289","0.80771523178808","0.100321365640209","0.00487452886777755","-0.0599337748344371","0.224592888819017","2","-0.224592888819017"
"GCF_017094445.1","Halapricum_desulfuricans","0.828883230265551","0.726643041237113","0.102240189028438","0.00483378239431353","-0.0705541237113402","0.227723436451118","2","-0.227723436451118"
"GCF_019693215.1","Salinarchaeum_sp._IM2453","0.410638615338705","0.421116017663589","-0.010477402324884","0.00012549831043421","-0.02328382175833","0.0345641144886737","9","0.0345641144886737"
"GCF_024972735.1","Halalkaliarchaeum_sp._AArc-CO","0.813584153774027","0.715902532863097","0.0976816209109301","0.00447588457507047","-0.0522603398525169","0.2082619351142","2","-0.2082619351142"
"GCF_024972755.1","Halanaeroarchaeum_sp._HSR-CO","0.815970580509588","0.725543859649123","0.0904267208604648","0.00406935030029081","-0.0456140350877192","0.202286369983272","2","-0.202286369983272"
"GCF_023746595.1","Thermococcus_argininiproducens","0.351040027967139","0.346057692307692","0.00498233565944634","-0.000317524248199345","-0.0259615384615385","0.0330945874174768","3","0.0330945874174768"
"GCF_023617305.1","Methanobrevibacter_sp._TLL-48-HuF1","0.191830870279146","0.157838745800672","0.0339921244784742","0.001247983343412","-0.0111982082866741","0.0664109374683958","2","-0.0664109374683958"
"GCF_019879105.1","Natrinema_sp._SYSU_A_869","0.770141082333123","0.662168021680217","0.107973060652906","0.00499937013429464","-0.078048780487805","0.232833042586059","2","-0.232833042586059"
"GCF_019880225.1","Halobaculum_rubrum","0.901437096577762","0.80516846581616","0.096268630761602","0.00473180534234807","-0.037618580307491","0.205656919933993","2","-0.205656919933993"
"GCF_020885915.1","Candidatus_Methanoliparum_sp._LAM-1","0.320359449592811","0.274495138369484","0.0458643112233271","0.00215152966441236","-0.0246821241585639","0.0989682753220556","5","-0.0989682753220556"
"GCF_020150815.1","Haloprofundus_salilacus","0.83146521256185","0.707797795106211","0.123667417455639","0.00540309815754344","-0.0712557139015865","0.237757226544103","2","-0.237757226544103"
"GCF_020097815.1","Haloprofundus_salinisoli","0.848094927062922","0.719278499278499","0.128816427784423","0.00558677342202067","-0.0886002886002887","0.255309934277929","2","-0.255309934277929"
"GCF_020097835.1","Haloprofundus_halobius","0.835459982910852","0.717567904310989","0.117892078599862","0.00512516821518472","-0.0767505606777972","0.243135038978631","2","-0.243135038978631"
"GCF_020405245.1","Halomicrobium_salinisoli","0.916277345198369","0.802546816479401","0.113730528718968","0.00545216275407007","-0.0921348314606741","0.24886161486129","2","-0.24886161486129"
"GCF_020405205.1","Natrinema_salinisoli","0.817959451694985","0.689148797920728","0.128810653774257","0.00579886064385625","-0.0857699805068226","0.271067530534058","2","-0.271067530534058"
"GCF_020405225.1","Natrinema_sp._DC36","0.795296569174667","0.673414587697581","0.121881981477086","0.00517095709328158","-0.0908398400304704","0.257684685723896","2","-0.257684685723896"
"GCF_020618475.1","Haladaptatus_halobius","0.716833784285638","0.62056719136204","0.0962665929235986","0.00405564085574637","-0.0714192793027189","0.190100338207845","2","-0.190100338207845"
"GCF_020614375.1","Haladaptatus_salinisoli","0.804443447037702","0.680132192846034","0.124311254191668","0.00532216971725317","-0.0585147744945568","0.217740492138791","2","-0.217740492138791"
"GCF_021655615.1","Acidianus_sp._HS-5","0.302778885786465","0.293977591036415","0.00880129475004998","9.9005349909243e-05","0.000350140056022408","0.0464763647780612","4","-0.0464763647780612"
"GCF_020736485.1","Halobacterium_salinarum_NRC-34001","0.88271954674221","0.753917050691244","0.128802496050965","0.00557914442645268","-0.111436950146628","0.274005679963827","2","-0.274005679963827"
"GCF_021249345.1","Halobacterium_wangiae","0.900781781101292","0.791139627253284","0.109642153848007","0.00493116885182744","-0.0989917506874428","0.2570298715382","2","-0.2570298715382"
