Accession,Species,Core_GC3,codon_2,codon_3,codon_4,codon_5,codon_6,codon_7,codon_8,codon_9,codon_10,codon_11,codon_12,codon_13,codon_14,codon_15,codon_16,codon_17,codon_18,codon_19,codon_20,codon_21,codon_22,codon_23,codon_24,codon_25,codon_26,codon_27,codon_28,codon_29
GCF_002025255.2,Halolamina sp. CBA1230,0.882620015,0.7121802,0.733870968,0.746106785,0.759733037,0.806451613,0.823692992,0.830088988,0.829532814,0.828976641,0.834260289,0.84621802,0.840378198,0.852614016,0.854282536,0.860122358,0.846496107,0.850389321,0.857897664,0.859288098,0.869577308,0.854004449,0.86679644,0.851738526,0.857858136,0.867798497,0.862193764,0.865256125,0.868596882
GCF_003721435.2,Halorubrum sp. CBA1229,0.900426417,0.658461538,0.727272727,0.721398601,0.772027972,0.810909091,0.81958042,0.832727273,0.826573427,0.841678322,0.831608392,0.841678322,0.844755245,0.857622378,0.848671329,0.862097902,0.857622378,0.867412587,0.873846154,0.87020979,0.878601399,0.872447552,0.878881119,0.87972028,0.884475524,0.875244755,0.877482517,0.876363636,0.876608842
GCF_002156965.1,Candidatus Nitrosomarinus catalina,0.172913686,0.15508982,0.173652695,0.174850299,0.174850299,0.183233533,0.18502994,0.186227545,0.159281437,0.185628743,0.194011976,0.182035928,0.168862275,0.197005988,0.188023952,0.166467066,0.182634731,0.182634731,0.18742515,0.181437126,0.185739964,0.181545836,0.181545836,0.174355902,0.175554224,0.174955063,0.167765129,0.179149191,0.175554224
GCF_900177045.1,Candidatus Nitrosotalea okcheonensis,0.315046536,0.270069808,0.283595113,0.278359511,0.288394415,0.30061082,0.308464223,0.294502618,0.284904014,0.290575916,0.311518325,0.316753927,0.311082024,0.315008726,0.308027923,0.32417103,0.317190227,0.323298429,0.343368237,0.311954625,0.305846422,0.29886562,0.310645724,0.29930192,0.308027923,0.313699825,0.309336824,0.315008726,0.306719023
GCF_002813675.1,Methanobacterium sp. MZ-A1,0.406391659,0.283900041,0.285948382,0.299057763,0.295780418,0.302744777,0.31093814,0.374436706,0.338795576,0.328553871,0.386317083,0.362965998,0.356001639,0.400655469,0.380991397,0.392871774,0.384268742,0.403113478,0.36009832,0.361327325,0.399180328,0.389754098,0.385655738,0.393852459,0.36695367,0.370643706,0.379663797,0.368183682,0.382123821
GCF_024498175.1,Haloplanus salinarum,0.875236295,0.675796534,0.734209055,0.718557854,0.76411403,0.788149804,0.802403577,0.817775293,0.829793181,0.816936836,0.827557295,0.81274455,0.837898267,0.837339296,0.835941867,0.836500838,0.836780324,0.842649525,0.851034097,0.841811068,0.84823924,0.849077697,0.855226383,0.851313583,0.854946898,0.848798211,0.848798211,0.856623812,0.86528787
GCF_013407165.1,Nitrosopumilus oxyclinae,0.199467178,0.172523962,0.162406816,0.206602769,0.200745474,0.201277955,0.201277955,0.215654952,0.206070288,0.205537806,0.197018104,0.211395101,0.210330138,0.215122471,0.223642173,0.198083067,0.200745474,0.215654952,0.21086262,0.201277955,0.191160809,0.205537806,0.206070288,0.204472843,0.188498403,0.219914803,0.176251331,0.202342918,0.176783813
GCF_963457545.1,Nitrosopumilus sp.,0.292118519,0.243325448,0.240621832,0.260223048,0.264954376,0.264278472,0.273403177,0.283541737,0.259547144,0.284555593,0.278472457,0.296383913,0.284217641,0.29739777,0.286921257,0.295708009,0.297059818,0.294018249,0.283879689,0.295370057,0.283541737,0.271037513,0.294018249,0.276782697,0.289286921,0.283879689,0.295370057,0.272051369,0.284313725
GCF_021233415.1,Halobacterium litoreum,0.91636109,0.655513827,0.774667122,0.765790372,0.795834756,0.827244793,0.854216456,0.868214408,0.870604302,0.879481052,0.868214408,0.891089109,0.874701263,0.892796176,0.887674974,0.894503243,0.883919426,0.882212359,0.88426084,0.886309321,0.89518607,0.889382042,0.882212359,0.900648686,0.907476955,0.898600205,0.898941618,0.895868897,0.898258791
GCF_019880245.1,Halobaculum roseum,0.897166072,0.680107527,0.745698925,0.740860215,0.78655914,0.810752688,0.830913978,0.836021505,0.839516129,0.844354839,0.847043011,0.856989247,0.859139785,0.869623656,0.873924731,0.871774194,0.863172043,0.871236559,0.87688172,0.877956989,0.878763441,0.876612903,0.879569892,0.87688172,0.878763441,0.870967742,0.876344086,0.88172043,0.878494624
GCF_013407275.1,Candidatus Nitrosotenuis sp. DW1,0.418259603,0.302857143,0.317142857,0.323809524,0.347142857,0.37047619,0.371904762,0.373809524,0.366666667,0.383809524,0.391428571,0.388095238,0.40047619,0.404761905,0.402380952,0.394285714,0.39047619,0.396666667,0.398095238,0.402380952,0.417142857,0.38,0.405714286,0.413809524,0.39047619,0.425238095,0.412380952,0.396666667,0.417619048
GCF_013407385.1,Nitrosarchaeum sp. AC2,0.21843318,0.187980769,0.186057692,0.211538462,0.213942308,0.224038462,0.236538462,0.200480769,0.212980769,0.215384615,0.226923077,0.218269231,0.229807692,0.227884615,0.224038462,0.233653846,0.212980769,0.23125,0.216826923,0.212980769,0.219711538,0.216931217,0.207311207,0.217412217,0.216450216,0.203944204,0.213564214,0.201154957,0.213666987
GCF_004114375.1,Halorubrum sp. BOL3-1,0.852087935,0.637725381,0.707628294,0.715672677,0.740083218,0.79334258,0.783633842,0.804160888,0.799722607,0.803051318,0.801664355,0.817753121,0.821081831,0.825242718,0.819694868,0.80776699,0.819417476,0.833564494,0.826074896,0.828016644,0.831900139,0.826907074,0.836893204,0.833841886,0.835506241,0.831298557,0.832408435,0.844894562,0.829308909
GCF_006740685.1,Candidatus Nitrosopumilus sp. SW,0.216819773,0.184455391,0.187192118,0.203065134,0.193760263,0.223864258,0.205801861,0.227148331,0.205801861,0.211275315,0.213464696,0.228243021,0.214012042,0.232074439,0.240831965,0.207443897,0.211275315,0.228790367,0.221674877,0.221674877,0.209200438,0.231653888,0.204819277,0.219605696,0.208105148,0.207557503,0.21905805,0.214129244,0.21796276
GCF_005155585.1,Haloprofundus sp. MHR1,0.867759563,0.620868438,0.689241737,0.688269605,0.720674012,0.756318859,0.772845107,0.788399222,0.802009073,0.797148412,0.79617628,0.810110175,0.820479585,0.818535321,0.817563189,0.82242385,0.814646792,0.841866494,0.834089436,0.840246273,0.817563189,0.82566429,0.843810758,0.844134802,0.834737524,0.831821128,0.831821128,0.847051199,0.839598185
GCF_032878975.1,Methanoplanus sp. FWC-SCC4,0.378962818,0.28087383,0.276861346,0.257690593,0.315202853,0.318323674,0.312973696,0.33838609,0.334819438,0.342398573,0.367810967,0.372715114,0.359786001,0.380294249,0.367810967,0.356378234,0.367082962,0.376449599,0.3708166,0.379294958,0.365461847,0.355644801,0.359214636,0.3708166,0.401160196,0.379294958,0.36367693,0.364123159,0.361892012
GCF_009617995.1,Halomicrobium sp. LC1Hm,0.863771492,0.604418262,0.693667158,0.693372607,0.710751105,0.760530191,0.768483063,0.782032401,0.78556701,0.779970545,0.782621502,0.79646539,0.812371134,0.790574374,0.818556701,0.805301915,0.81089838,0.822974963,0.816789396,0.826804124,0.822680412,0.835051546,0.822974963,0.832106038,0.824742268,0.818797879,0.837949322,0.836476134,0.836770772
GCF_011602445.1,Haloarcula sp. JP-L23,0.821480472,0.577773391,0.67429925,0.668969601,0.682589814,0.740228977,0.736083695,0.755230951,0.754046585,0.747335176,0.75562574,0.762731938,0.780892223,0.766877221,0.781089617,0.779510462,0.769838137,0.778326096,0.782977883,0.782977883,0.791666667,0.781595577,0.801935229,0.793838863,0.780805687,0.791271722,0.79778831,0.796128013,0.80007902
GCF_013267195.1,Halorubrum salinarum,0.913679193,0.683007519,0.753383459,0.74406015,0.783759398,0.843308271,0.833082707,0.851729323,0.852631579,0.857443609,0.866165414,0.869774436,0.873684211,0.873984962,0.876992481,0.868270677,0.888721805,0.880601504,0.883308271,0.892932331,0.886315789,0.888721805,0.900451128,0.89112782,0.894135338,0.89112782,0.894135338,0.892030075,0.895037594
GCF_013402875.1,Halorarum salinum,0.908166711,0.696834701,0.746307151,0.751699883,0.796951934,0.826729191,0.843376319,0.851582649,0.858147714,0.857209848,0.861664713,0.859320047,0.86119578,0.865650645,0.871746776,0.866354045,0.870339977,0.878311841,0.890973036,0.877373974,0.885111372,0.884407972,0.884876905,0.891676436,0.882035647,0.882973734,0.883208255,0.890009381,0.888836773
GCF_013401515.1,Halorarum halophilum,0.898355874,0.674527201,0.728928321,0.732197058,0.773990194,0.816250292,0.820686435,0.83142657,0.834695307,0.834695307,0.842400187,0.855241653,0.851505954,0.852906841,0.855475134,0.861779127,0.865047864,0.865281345,0.877188886,0.871818819,0.865281345,0.866915713,0.863413495,0.879290217,0.879523698,0.870651413,0.865514826,0.879056736,0.883959841
GCF_018128925.1,Nitrosopumilus sp. K4,0.249037304,0.227134146,0.206300813,0.221036585,0.239329268,0.24695122,0.24695122,0.236280488,0.245934959,0.253556911,0.244410569,0.244918699,0.234756098,0.265243902,0.262195122,0.25050813,0.25203252,0.257113821,0.261178862,0.25203252,0.247076767,0.249618709,0.222165735,0.233858668,0.24911032,0.245551601,0.254194204,0.248601932,0.259786477
GCF_027563145.1,Actinarchaeum halophilum,0.647563294,0.464438503,0.536898396,0.529679144,0.587700535,0.585561497,0.586898396,0.603208556,0.629946524,0.62513369,0.610962567,0.628609626,0.628342246,0.613903743,0.628342246,0.615240642,0.632620321,0.643850267,0.620855615,0.647058824,0.629679144,0.636898396,0.629679144,0.648395722,0.629411765,0.646256684,0.636363636,0.622893822,0.631987162
GCF_021184045.1,Methanococcoides orientis,0.438483146,0.299535277,0.312209548,0.288973384,0.323616392,0.328686101,0.33755809,0.377270807,0.375580904,0.395437262,0.374735953,0.391634981,0.423320659,0.414871145,0.425010562,0.413181242,0.422475708,0.422053232,0.421630756,0.445289396,0.423320659,0.419518378,0.418673426,0.414448669,0.429235319,0.416983523,0.417828475,0.417828475,0.423320659
GCF_018502485.1,Methanospirillum sp. J.3.6.1-F.2.7.3,0.375238095,0.303249097,0.311672684,0.331829122,0.357400722,0.369133574,0.364921781,0.376353791,0.366726835,0.370036101,0.389290012,0.375451264,0.382972323,0.389590854,0.386281588,0.376052948,0.401624549,0.377858002,0.379663057,0.378760529,0.376166115,0.389708095,0.368943726,0.380493679,0.374774232,0.371574827,0.384453149,0.386260922,0.379445449
GCF_019693215.1,Salinarchaeum sp. IM2453,0.410638615,0.381372943,0.404656764,0.410276997,0.429947812,0.416298675,0.437976716,0.432356483,0.44520273,0.41670012,0.436370935,0.419108792,0.433560819,0.441188278,0.417904456,0.427539141,0.41509434,0.408671216,0.438378161,0.424327579,0.399839422,0.42593336,0.419510237,0.442794059,0.421116018,0.426736251,0.439983942,0.413890004,0.404255319
GCF_024972755.1,Halanaeroarchaeum sp. HSR-CO,0.815970581,0.613684211,0.659298246,0.679649123,0.709824561,0.750526316,0.759649123,0.770175439,0.771578947,0.766666667,0.774385965,0.786315789,0.779298246,0.778947368,0.78,0.782105263,0.772280702,0.803859649,0.796140351,0.790877193,0.801403509,0.793684211,0.790526316,0.803157895,0.79122807,0.803859649,0.787719298,0.785964912,0.788070175
GCF_023617305.1,Methanobrevibacter sp. TLL-48-HuF1,0.19183087,0.125419933,0.136618141,0.157334826,0.139977604,0.157334826,0.167973124,0.185890258,0.16181411,0.17581187,0.170212766,0.181970885,0.186450168,0.191489362,0.20212766,0.18924972,0.194848824,0.190369541,0.197088466,0.181410974,0.180851064,0.172452408,0.178611422,0.185890258,0.177491601,0.182633053,0.179831933,0.173669468,0.171988796
GCF_019880225.1,Halobaculum rubrum,0.901437097,0.695780177,0.733398757,0.740595355,0.799476611,0.822047759,0.844946026,0.847235852,0.852469742,0.850834151,0.864900229,0.861956166,0.876022244,0.868498528,0.872096827,0.883873078,0.87667648,0.88354596,0.877330716,0.879620543,0.883218842,0.896630684,0.878966307,0.889434086,0.889106968,0.889106968,0.887798495,0.88354596,0.885143979
GCF_020097815.1,Haloprofundus salinisoli,0.848094927,0.592784993,0.681385281,0.667243867,0.6998557,0.735642136,0.738528139,0.757575758,0.776334776,0.773160173,0.77027417,0.781818182,0.785281385,0.804617605,0.795959596,0.803174603,0.807215007,0.808369408,0.802020202,0.808946609,0.7997114,0.805483405,0.814141414,0.822799423,0.825974026,0.825974026,0.795959596,0.817316017,0.828571429
GCF_020097835.1,Haloprofundus halobius,0.835459983,0.592324944,0.669075505,0.656366808,0.703214553,0.729379517,0.742835784,0.766508846,0.768502367,0.775479691,0.771991029,0.787191627,0.780961874,0.790181909,0.777473212,0.790680289,0.790929479,0.804634936,0.790680289,0.805880887,0.79317219,0.795913282,0.803887366,0.8110668,0.80558325,0.802841476,0.800099701,0.810568295,0.80798005
GCF_020405245.1,Halomicrobium salinisoli,0.916277345,0.66741573,0.759550562,0.747815231,0.781273408,0.80948814,0.832459426,0.840948814,0.867665418,0.855430712,0.863420724,0.867665418,0.861922597,0.869912609,0.872659176,0.870162297,0.878901373,0.881398252,0.886142322,0.885393258,0.892134831,0.88986014,0.896853147,0.892857143,0.898351648,0.888361638,0.901098901,0.900849151,0.906093906
GCF_020618475.1,Haladaptatus halobius,0.716833784,0.526733446,0.598152725,0.552231039,0.616365292,0.63379732,0.632496423,0.658644465,0.668531287,0.660725901,0.657994016,0.676596852,0.659815273,0.681410173,0.669616135,0.673086934,0.668011452,0.68671092,0.683977613,0.681634778,0.690575371,0.671917719,0.682723604,0.687801068,0.689713542,0.695182292,0.695193435,0.69228765,0.692818976
GCF_020614375.1,Haladaptatus salinisoli,0.804443447,0.586702955,0.645217729,0.600116641,0.669517885,0.689346812,0.701982893,0.728227061,0.716757387,0.732309487,0.731143079,0.748639191,0.744167963,0.733281493,0.734642302,0.756026439,0.757581649,0.753304821,0.762052877,0.764385692,0.772161742,0.766524106,0.768079316,0.775660964,0.777799378,0.770606532,0.772939347,0.768468118,0.781687403
GCF_021249345.1,Halobacterium wangiae,0.900781781,0.64375191,0.74274366,0.744271311,0.784906813,0.817904064,0.822487015,0.83715246,0.830125267,0.847846013,0.84020776,0.849068133,0.847540483,0.856095325,0.852428964,0.849679193,0.853956615,0.861289337,0.865261228,0.851512374,0.868622059,0.874427131,0.86984418,0.873205011,0.877482432,0.875649251,0.886648335,0.874732661,0.874427131
GCF_021249405.1,Halobacterium zhouii,0.875135344,0.634782609,0.731826087,0.721391304,0.741565217,0.789913043,0.793043478,0.819130435,0.818434783,0.823652174,0.812521739,0.836869565,0.819478261,0.860869565,0.832,0.846608696,0.833043478,0.850086957,0.845217391,0.835130435,0.850782609,0.84173913,0.845565217,0.843478261,0.848347826,0.858434783,0.850434783,0.848,0.848695652
GCF_021431925.1,Halobaculum sp. CBA1158,0.902621102,0.686338153,0.744467395,0.76187666,0.80053113,0.822661552,0.857480083,0.845677191,0.85069342,0.852168781,0.865447035,0.861316022,0.869282974,0.859250516,0.877840071,0.875479492,0.873709059,0.879610505,0.875479492,0.876659782,0.887872529,0.873118914,0.880200649,0.889938035,0.874004131,0.8828563,0.881971083,0.873118914,0.894954264
GCF_023028345.1,Halorientalis marina,0.854452214,0.6109486,0.712494776,0.68240702,0.717927288,0.751567071,0.774550773,0.77580443,0.793982449,0.794609277,0.785415796,0.792310907,0.796698705,0.812578354,0.807981613,0.818219808,0.814876724,0.819682407,0.821353949,0.825741747,0.821353949,0.829920602,0.82824906,0.833890514,0.822988506,0.834064786,0.834900731,0.834064786,0.835109718
GCF_023028225.1,Halorientalis litorea,0.847019424,0.588799042,0.715184187,0.694818808,0.716681641,0.752920036,0.773884397,0.787960467,0.773285415,0.795148248,0.790655885,0.808026355,0.800539084,0.810422282,0.811320755,0.808625337,0.801437556,0.801138065,0.812818209,0.82000599,0.8098233,0.820251648,0.810365488,0.819952067,0.825644098,0.82654284,0.825344518,0.819952067,0.824692838
GCF_026013925.1,Halocatena marina,0.610295378,0.448712709,0.521250511,0.511033919,0.542705353,0.557825909,0.560277891,0.578667756,0.575807111,0.574785452,0.581528402,0.585615039,0.590110339,0.587045362,0.57992641,0.591986917,0.59362224,0.593826656,0.578495503,0.605887163,0.589329518,0.585480573,0.599386503,0.589161554,0.590797546,0.584662577,0.594478528,0.590797546,0.584458078
GCF_023238205.1,Halorussus limi,0.85864122,0.59170827,0.686563924,0.666377252,0.703494682,0.743868027,0.744953332,0.771868895,0.790753202,0.781853701,0.788582592,0.802040373,0.792923812,0.806815715,0.806598654,0.805513349,0.81224224,0.809203386,0.811808118,0.820273497,0.827002388,0.827870632,0.818319948,0.835467766,0.828521815,0.839157803,0.828955937,0.82743651,0.821575863
GCF_023702125.1,Halorubrum hochsteinianum,0.917682111,0.68202765,0.740947992,0.749835418,0.797235023,0.83475971,0.85319289,0.865701119,0.862738644,0.861092824,0.8439763,0.865042791,0.878209348,0.881171824,0.880513496,0.872613562,0.877221856,0.892034233,0.889400922,0.892034233,0.889071758,0.890388413,0.891375905,0.881830151,0.899275839,0.891046741,0.902567479,0.906188282,0.8959842
GCF_023703775.1,Haloplanus sp. GDY1,0.894934176,0.682803265,0.776245426,0.724458204,0.757669575,0.807768083,0.817056009,0.832535885,0.834506051,0.838727836,0.837602026,0.848015761,0.851956093,0.851111737,0.85280045,0.864058542,0.852518998,0.859273853,0.874472277,0.857866592,0.86743597,0.870250493,0.867998874,0.866591613,0.877005348,0.863495637,0.876160991,0.876160991,0.880101323
GCF_037201915.1,Haloplanus sp. CK5-1,0.838565373,0.648744461,0.700443131,0.705760709,0.75450517,0.773116691,0.757163959,0.771344165,0.794387001,0.77282127,0.78493353,0.788183161,0.802067947,0.808567208,0.807090103,0.824815362,0.799704579,0.809748892,0.814180207,0.811225997,0.819497784,0.826292467,0.828360414,0.825997046,0.819202363,0.815361891,0.810283688,0.820330969,0.831264775
GCF_023703795.1,Haloplanus sp. HW8-1,0.836876791,0.655417407,0.708703375,0.698553667,0.720375539,0.759705658,0.770109109,0.785333672,0.796244608,0.790408526,0.787617356,0.799035778,0.803856889,0.806394316,0.803603146,0.801065719,0.79548338,0.800811977,0.803603146,0.807409287,0.812737884,0.82085765,0.807155544,0.818827709,0.819588937,0.814006597,0.82364882,0.815021568,0.828216189
GCF_024218795.1,Halorussus aquaticus,0.849296331,0.585126384,0.675370796,0.642155839,0.68602465,0.73720493,0.74639649,0.765615208,0.778775851,0.777522457,0.778149154,0.787758513,0.793189889,0.789220806,0.791936495,0.808439524,0.798830165,0.809066221,0.799665761,0.804261542,0.805723835,0.814079799,0.807812826,0.820764571,0.815750992,0.82097347,0.82327136,0.828911636,0.810031348
GCF_024138165.1,Halorussus vallis,0.880430543,0.637340764,0.689888535,0.67535828,0.720740446,0.760947452,0.787420382,0.79339172,0.810509554,0.814888535,0.816480892,0.819466561,0.821257962,0.827030255,0.833797771,0.832802548,0.83419586,0.830812102,0.831011146,0.84156051,0.842754777,0.840565287,0.843351911,0.84852707,0.849323248,0.857683121,0.847929936,0.847302409,0.854042214
GCF_024227715.1,Halomarina litorea,0.895121728,0.666907863,0.755185721,0.741196334,0.786541245,0.820791124,0.821273517,0.836227689,0.832127352,0.854558611,0.840569223,0.849493488,0.855764592,0.857694163,0.856005789,0.866136035,0.860829715,0.869271587,0.872165943,0.866377231,0.875301495,0.868065605,0.869995176,0.873130728,0.874819103,0.876025084,0.878437048,0.87891944,0.87891944
GCF_024296665.1,Salinilacihabitans rarus,0.914586466,0.698827292,0.768123667,0.737739872,0.776385928,0.815831557,0.827558635,0.851279318,0.847547974,0.856876333,0.83901919,0.862206823,0.856076759,0.867803838,0.864605544,0.870469083,0.881396588,0.877132196,0.881929638,0.885927505,0.881396588,0.881396588,0.88326226,0.881396588,0.894189765,0.889392324,0.882462687,0.895522388,0.892057569
GCF_024228315.1,Halomarina pelagica,0.8884375,0.65758092,0.720826235,0.699744463,0.752342419,0.788969336,0.794505963,0.811754685,0.820059625,0.822189097,0.831558773,0.843270869,0.831345826,0.839650767,0.841567291,0.856473595,0.84515442,0.850053248,0.85857295,0.856443024,0.861554846,0.858359957,0.849808266,0.867064337,0.874946741,0.861495845,0.859365012,0.862561261,0.865302643
GCF_024298905.1,Natronomonas marina,0.879177023,0.67126938,0.747577519,0.718265504,0.769137597,0.799660853,0.817344961,0.82000969,0.828488372,0.820494186,0.832364341,0.830426357,0.835998062,0.834302326,0.834746789,0.839350618,0.85413133,0.844681367,0.848073661,0.853646717,0.850496729,0.855342864,0.846619821,0.86309668,0.857523625,0.864308214,0.858735159,0.85267749,0.867942816
GCF_024298865.1,Halorarius halobius,0.875876974,0.681717574,0.76272687,0.755422753,0.7875166,0.805444887,0.818061089,0.82226649,0.835104028,0.838645418,0.83001328,0.841744135,0.844400177,0.853696326,0.83997344,0.850154936,0.846392209,0.85126162,0.855688358,0.852368305,0.860336432,0.850818946,0.856763338,0.861633828,0.856099181,0.863626301,0.857427496,0.856320567,0.865176002
GCF_024298885.1,Haloglomus halophilum,0.89732335,0.689132463,0.756996269,0.75443097,0.793143657,0.818796642,0.831156716,0.836287313,0.843516791,0.840718284,0.850279851,0.849813433,0.851912313,0.857742537,0.864272388,0.857509328,0.864505597,0.867304104,0.872201493,0.867070896,0.865438433,0.880597015,0.876632463,0.869869403,0.866604478,0.872901119,0.87266791,0.875204105,0.876836949
GCF_024298825.1,Haloglomus salinum,0.904712706,0.686673199,0.770210681,0.764576188,0.794708476,0.824350808,0.835374816,0.828760412,0.847378736,0.851053405,0.843214111,0.854483097,0.861587457,0.867956884,0.871141597,0.859872611,0.866242038,0.873101421,0.865017148,0.864772171,0.873836355,0.886575208,0.876531112,0.874081333,0.878735914,0.871631553,0.87800098,0.890249878,0.872611465
GCF_024362405.1,Halorarius litoreus,0.880438144,0.644224118,0.738528937,0.709937745,0.780262855,0.792713858,0.806778879,0.812312659,0.831680885,0.820613327,0.82914457,0.829605718,0.83975098,0.841134425,0.841134425,0.844131888,0.848743371,0.839981554,0.855199447,0.856352317,0.868572746,0.856813466,0.85035739,0.863269541,0.854507724,0.861655522,0.864652986,0.856780443,0.869695572
GCF_026248685.1,Haladaptatus caseinilyticus,0.667905057,0.506404959,0.566322314,0.522520661,0.575,0.602479339,0.60785124,0.635123967,0.624380165,0.633057851,0.629338843,0.627479339,0.636157025,0.638636364,0.634917355,0.644421488,0.634917355,0.624173554,0.644834711,0.645454545,0.657644628,0.641115702,0.645867769,0.643595041,0.646900826,0.638842975,0.641322314,0.642355372,0.641735537
GCF_028747785.1,Halosimplex aquaticum,0.880876258,0.614724661,0.722067039,0.70490822,0.758379888,0.787110934,0.787110934,0.818435754,0.816839585,0.806863528,0.816640064,0.828810854,0.828810854,0.839984038,0.833998404,0.83499601,0.837390263,0.857142857,0.838387869,0.845171588,0.848762969,0.852952913,0.856743815,0.857142857,0.859936153,0.855347167,0.862130886,0.86452514,0.863128492
GCF_032594435.1,Methanimicrococcus stummii,0.50993007,0.219390926,0.331261653,0.275947794,0.324425109,0.333126165,0.376631448,0.38160348,0.395898073,0.427594779,0.431945308,0.438160348,0.459912989,0.459291485,0.477936607,0.467371038,0.494095712,0.446239901,0.474207582,0.464885022,0.464885022,0.49844624,0.480422623,0.484773151,0.471100062,0.477936607,0.47545059,0.474207582,0.473586078
GCF_032594095.1,Methanimicrococcus hongohii,0.473132801,0.25708502,0.324392713,0.281882591,0.328947368,0.339068826,0.381578947,0.394230769,0.394736842,0.387651822,0.42965587,0.421558704,0.456477733,0.428137652,0.45242915,0.442307692,0.450404858,0.42965587,0.44534413,0.474696356,0.464068826,0.454959514,0.456983806,0.453441296,0.455465587,0.442813765,0.459008097,0.453441296,0.459008097
GCF_032594115.1,Methanolapillus millepedarum,0.501429791,0.287615741,0.326388889,0.293981481,0.331597222,0.333912037,0.390625,0.398726852,0.383680556,0.416087963,0.457175926,0.449652778,0.443865741,0.438657407,0.469328704,0.477430556,0.475694444,0.464699074,0.471064815,0.478587963,0.472800926,0.484375,0.471643519,0.476273148,0.478587963,0.480324074,0.46875,0.477430556,0.475115741
GCF_032594355.1,Methanolapillus ohkumae,0.483824906,0.264632628,0.320672478,0.275840598,0.337484433,0.323785803,0.346824408,0.380448319,0.374844334,0.408468244,0.425902864,0.430884184,0.422166874,0.417808219,0.447073474,0.421544209,0.440846824,0.424034869,0.45392279,0.45516812,0.432752179,0.4626401,0.45143213,0.436488169,0.447696139,0.445205479,0.460772105,0.448318804,0.46513076
GCF_029490015.1,Halobaculum limi,0.842938931,0.634897783,0.697091851,0.725885402,0.74517708,0.774546502,0.78491218,0.794989922,0.799021019,0.795853729,0.8053556,0.801036568,0.810538439,0.818312698,0.810826375,0.822055859,0.81111431,0.804491794,0.822343795,0.821767924,0.817448891,0.819176504,0.821479988,0.834437086,0.82263173,0.822343795,0.832709473,0.822055859,0.824935215
GCF_029338555.1,Halobaculum marinum,0.914388941,0.699971615,0.756457565,0.772920806,0.821458984,0.826568266,0.847573091,0.860913994,0.863184786,0.864604031,0.877944933,0.875106443,0.871700255,0.880783423,0.880783423,0.888163497,0.88163497,0.887028101,0.889582742,0.881918819,0.891285836,0.885325007,0.89582742,0.894408175,0.894975873,0.900369004,0.902072098,0.894975873,0.893840477
GCF_030127125.1,Halobaculum litoreum,0.941631206,0.751804205,0.808283652,0.819893317,0.844681519,0.877000314,0.893630373,0.904298714,0.90272984,0.899592093,0.910574208,0.914967054,0.921870097,0.914967054,0.92406652,0.918104801,0.920614998,0.923438971,0.931889517,0.93126177,0.931889517,0.937853107,0.93155416,0.937519623,0.931240188,0.935635793,0.934065934,0.934693878,0.934065934
GCF_030127165.1,Halobaculum lipolyticum,0.941489699,0.717360115,0.786800574,0.79713056,0.830129125,0.871162123,0.879196557,0.887517934,0.898995696,0.886657102,0.903586801,0.901291248,0.908177905,0.907604017,0.907604017,0.918220947,0.912482066,0.925394548,0.925394548,0.914777618,0.920229555,0.925968436,0.921090387,0.928550933,0.924533716,0.934863702,0.926829268,0.91133429,0.920229555
GCF_030127145.1,Halobaculum halobium,0.877471412,0.667901938,0.724629418,0.733751425,0.759122007,0.807867731,0.821550741,0.824401368,0.830957811,0.82981756,0.835233751,0.835233751,0.837514253,0.854618016,0.844311377,0.854576561,0.860849729,0.862560593,0.852865697,0.861705161,0.863130881,0.867408041,0.865126889,0.866267465,0.852865697,0.866837753,0.861420017,0.864841745,0.866267465
GCF_029338195.1,Haloarcula litorea,0.906873531,0.65440806,0.761712846,0.744836272,0.7697733,0.810075567,0.835516373,0.834005038,0.843073048,0.852392947,0.853904282,0.849370277,0.86675063,0.868261965,0.860453401,0.868765743,0.871284635,0.872544081,0.873047859,0.881360202,0.882871537,0.875062972,0.880100756,0.887405542,0.880826405,0.890400605,0.889140842,0.886369363,0.888133031
GCF_029489995.1,Haladaptatus sp. DYSN1,0.791366511,0.512573964,0.618096647,0.612179487,0.656558185,0.690335306,0.704635108,0.703895464,0.714003945,0.723372781,0.725345168,0.740138067,0.73964497,0.746301775,0.724605523,0.746794872,0.74408284,0.760108481,0.750493097,0.747287968,0.765285996,0.743836292,0.747287968,0.755424063,0.747534517,0.765721332,0.770653514,0.759309494,0.765228113
GCF_029338215.1,Haladaptatus sp. YSMS36,0.790850048,0.519846351,0.623303457,0.614084507,0.660435339,0.68809219,0.699615877,0.701920615,0.707298335,0.72368758,0.72496799,0.742637644,0.735211268,0.745710627,0.722663252,0.738796415,0.74340589,0.749295775,0.756722151,0.744942382,0.763636364,0.748206967,0.749231557,0.765112705,0.744620902,0.770176787,0.765504869,0.754741158,0.762685802
GCF_029338575.1,Halomarina halobia,0.905193111,0.667588751,0.724527432,0.717611803,0.769940065,0.790456432,0.813278008,0.827339788,0.835869064,0.832411249,0.848778239,0.850161365,0.846011987,0.858229599,0.858690641,0.86560627,0.869064085,0.870677732,0.880129092,0.87021669,0.874567674,0.873414803,0.874567674,0.875720544,0.876642841,0.876383764,0.878690037,0.885378229,0.881226937
