Accession,Species,Core_GC3,codon_2,codon_3,codon_4,codon_5,codon_6,codon_7,codon_8,codon_9,codon_10,codon_11,codon_12,codon_13,codon_14,codon_15,codon_16,codon_17,codon_18,codon_19,codon_20,codon_21,codon_22,codon_23,codon_24,codon_25,codon_26,codon_27,codon_28,codon_29
GCF_000299395.1,Candidatus Nitrosopumilus sediminis,0.223298531,0.184046132,0.18981259,0.213358962,0.214800577,0.228255646,0.207111965,0.217683806,0.205670351,0.222489188,0.235944258,0.206150889,0.216722729,0.216242191,0.23786641,0.212397886,0.217683806,0.232099952,0.226814032,0.223930802,0.228736185,0.225372417,0.22200865,0.234022105,0.211917347,0.23786641,0.228736185,0.216722729,0.221528111
GCF_000300255.2,Candidatus Methanomethylophilus alvi Mx1201,0.763129617,0.515039902,0.604051565,0.564763659,0.623081645,0.631062001,0.674647023,0.675260896,0.670349908,0.691835482,0.721915285,0.718232044,0.715162676,0.708410068,0.721915285,0.733578883,0.717004297,0.723756906,0.750153468,0.730509515,0.74524248,0.721301412,0.745856354,0.728667894,0.717004297,0.729281768,0.750767342,0.737262124,0.742173112
GCF_000341715.1,Methanosarcina mazei Tuc01,0.451359665,0.294211196,0.348282443,0.335559796,0.361005089,0.36259542,0.360368957,0.387722646,0.397900763,0.409987277,0.413486005,0.402989822,0.416348601,0.425572519,0.426526718,0.418071906,0.435889278,0.410566518,0.441756843,0.431572247,0.439987265,0.437440306,0.43343949,0.425477707,0.417515924,0.423566879,0.417011787,0.427342256,0.415869981
GCF_000303155.1,Candidatus Nitrososphaera gargensis Ga9.2,0.57881449,0.459847844,0.458438997,0.482671175,0.46266554,0.503240349,0.53198084,0.52042829,0.520710059,0.530008453,0.541279234,0.540152156,0.531135531,0.54888701,0.562975486,0.540715695,0.542124542,0.562411947,0.552268245,0.555367709,0.571146802,0.54353339,0.54916878,0.557621865,0.555931248,0.567765568,0.562975486,0.555931248,0.577345731
GCF_000364745.1,Sulfolobus islandicus LAL14/1,0.302437306,0.277674935,0.333950389,0.292114032,0.276564235,0.289522399,0.303221029,0.310625694,0.319511292,0.303961496,0.30211033,0.297667531,0.300259163,0.305072195,0.312847094,0.294335431,0.301369863,0.292114032,0.293224732,0.294335431,0.302480563,0.290262866,0.301369863,0.309144761,0.300259163,0.308034061,0.308404295,0.3,0.310740741
GCF_001412615.1,Pyrodictium delaneyi,0.584744552,0.595827268,0.597768074,0.529839884,0.546821931,0.561377972,0.559437166,0.549247938,0.534691897,0.532751092,0.545366327,0.552644347,0.553129549,0.542455119,0.551673945,0.576419214,0.572537603,0.561377972,0.544881126,0.561863173,0.561863173,0.561863173,0.547307132,0.554099951,0.550218341,0.560407569,0.557981562,0.565744784,0.573993207
GCF_902387285.1,Methanomethylophilus alvi,0.762662192,0.510116493,0.608215819,0.564071122,0.622930717,0.627835684,0.671367259,0.677498467,0.673819742,0.689147762,0.721643164,0.721030043,0.714285714,0.708154506,0.722256284,0.737584304,0.713672594,0.725321888,0.74984672,0.729613734,0.744941754,0.721643164,0.743102391,0.728387492,0.716125077,0.732679338,0.753525445,0.732679338,0.744328633
GCF_003201675.2,Metallosphaera hakonensis JCM 8857 = DSM 7519,0.502798426,0.39683153,0.426970634,0.390262751,0.384853168,0.429675425,0.4374034,0.459814529,0.437789799,0.465996909,0.471406491,0.463678516,0.468315301,0.486089645,0.457496136,0.470247295,0.493621956,0.485117897,0.469655972,0.469269424,0.477386935,0.461538462,0.470815617,0.498066512,0.484532096,0.470610982,0.505800464,0.467904099,0.472340426
GCF_002214365.1,Thermococcus celer Vu 13 = JCM 8558,0.774699908,0.683525288,0.682023035,0.63995994,0.649474211,0.645468202,0.67551327,0.68002003,0.693039559,0.683525288,0.694541813,0.708562844,0.724086129,0.730095143,0.725588383,0.738607912,0.744616925,0.75563345,0.752628943,0.74661993,0.730095143,0.749624437,0.736472946,0.726452906,0.725951904,0.72745491,0.741983968,0.746993988,0.754008016
GCF_026000775.1,Vulcanisaeta souniana JCM 11219,0.509115705,0.412149173,0.462514418,0.456747405,0.435986159,0.429450211,0.420607459,0.485582468,0.45905421,0.476355248,0.494809689,0.499423299,0.478277586,0.493656286,0.511726259,0.493271819,0.500961169,0.488273741,0.486351403,0.46212995,0.491349481,0.480584391,0.499807766,0.495578624,0.496732026,0.491349481,0.480199923,0.482506728,0.504805844
GCF_008326425.1,Sulfuracidifex tepidarius,0.490829311,0.412927757,0.4,0.363117871,0.394676806,0.413307985,0.419011407,0.43460076,0.431178707,0.415209125,0.438022814,0.448288973,0.448288973,0.452851711,0.462357414,0.442205323,0.456273764,0.468821293,0.447908745,0.447908745,0.451711027,0.442965779,0.47318372,0.456066946,0.464054774,0.47318372,0.468417047,0.472222222,0.480974125
GCF_000404225.1,Candidatus Methanomassiliicoccus intestinalis Issoire-Mx1,0.391247002,0.332432432,0.339459459,0.335135135,0.367027027,0.347027027,0.371891892,0.377837838,0.393513514,0.385405405,0.371351351,0.411351351,0.403243243,0.399459459,0.396216216,0.407027027,0.382702703,0.404324324,0.402162162,0.383243243,0.361621622,0.390810811,0.394594595,0.395135135,0.38972973,0.403243243,0.387027027,0.397837838,0.404324324
GCF_000739065.1,Methanocaldococcus bathoardescens,0.219449859,0.201917316,0.261833433,0.207908928,0.220491312,0.220491312,0.213900539,0.222887957,0.227082085,0.233073697,0.218693829,0.209706411,0.21929299,0.232474536,0.207908928,0.230077891,0.21929299,0.213301378,0.210305572,0.223487118,0.215698023,0.244004796,0.217625899,0.20323741,0.212829736,0.241007194,0.213429257,0.223621103,0.227817746
GCF_000403645.1,Salinarchaeum sp. Harcht-Bsk1,0.868410992,0.669055375,0.739739414,0.743322476,0.760912052,0.801628664,0.812052117,0.821498371,0.817915309,0.824104235,0.828338762,0.828338762,0.828013029,0.841042345,0.834201954,0.84495114,0.833224756,0.830944625,0.836156352,0.848208469,0.85276873,0.84723127,0.843973941,0.858631922,0.849837134,0.843973941,0.853420195,0.849511401,0.842345277
GCF_000725425.1,Palaeococcus pacificus DY20341,0.460703281,0.476985331,0.460293374,0.388973192,0.408194234,0.387455741,0.386444107,0.434496712,0.42185129,0.411734952,0.409711684,0.425897825,0.430955994,0.428932726,0.438543247,0.455235205,0.410723318,0.442083966,0.448153768,0.430955994,0.434496712,0.432473445,0.417804755,0.43803743,0.423874557,0.427921093,0.442083966,0.429438543,0.438543247
GCF_000734035.1,Archaeoglobus fulgidus DSM 8774,0.580664034,0.52269289,0.498487141,0.504538578,0.502269289,0.517397882,0.501134644,0.535173979,0.541225416,0.534795764,0.545763994,0.538956127,0.541225416,0.538577912,0.544629349,0.556354009,0.558623298,0.550302572,0.542565267,0.539916761,0.552780931,0.562239879,0.561861521,0.561861521,0.55656451,0.55677517,0.539189701,0.553030303,0.54679803
GCF_030518575.1,Candidatus Nitrosotenuis chungbukensis,0.431379668,0.350921273,0.328308208,0.349246231,0.368090452,0.384422111,0.397403685,0.408291457,0.395309883,0.409128978,0.422529313,0.403685092,0.404941374,0.399916248,0.424204355,0.407872697,0.400335008,0.408043569,0.423963134,0.416003351,0.419773775,0.423544198,0.422883487,0.44635373,0.40402347,0.43210394,0.425817267,0.417435038,0.412997904
GCF_000802205.1,Candidatus Nitrosocosmicus oleophilus,0.297149758,0.237717424,0.278608483,0.258468111,0.268843454,0.259993897,0.286237412,0.275556912,0.276472383,0.273420812,0.27677754,0.272810497,0.286847727,0.269453769,0.284711626,0.282270369,0.277998169,0.29081477,0.290204455,0.304546842,0.270674397,0.275862069,0.290509612,0.287152884,0.268538297,0.287152884,0.29508697,0.293561184,0.283185841
GCF_025231485.1,Salinirubellus salinus,0.903303527,0.66995737,0.771370877,0.757011443,0.806147633,0.831725376,0.833969037,0.84316805,0.850347768,0.858649316,0.852367063,0.860444245,0.860219879,0.86425847,0.864034104,0.876822975,0.868745793,0.873457483,0.878393538,0.888041283,0.877496074,0.876598609,0.881310298,0.877047341,0.875028046,0.889362657,0.870736086,0.888464991,0.888913824
GCF_000446015.1,Thermofilum adornatum,0.522812193,0.437901499,0.434689507,0.39882227,0.424518201,0.45235546,0.453426124,0.440578158,0.44111349,0.466809422,0.479657388,0.491970021,0.476445396,0.473233405,0.499464668,0.487152034,0.489293362,0.486616702,0.467880086,0.481798715,0.478051392,0.497858672,0.494111349,0.474304069,0.50856531,0.493040685,0.515524625,0.51124197,0.506423983
GCF_009690625.1,Halorhabdus sp. CBA1104,0.771179663,0.561013047,0.646201074,0.648887183,0.678050652,0.715272448,0.722563315,0.743284728,0.744819647,0.721795856,0.73676132,0.738296239,0.730621642,0.750575595,0.757099002,0.740982348,0.73637759,0.752110514,0.764773599,0.745587107,0.743284728,0.749040675,0.761320031,0.748273216,0.750575595,0.756715272,0.759017652,0.759017652,0.754412893
GCF_902383905.1,Candidatus Methanomassiliicoccus intestinalis,0.39088729,0.331172339,0.337655321,0.337655321,0.36358725,0.346299298,0.372231226,0.376553214,0.393300918,0.388438682,0.373311723,0.411129119,0.404646137,0.399783901,0.400324149,0.40356564,0.383576445,0.399783901,0.402485143,0.385737439,0.361426256,0.388438682,0.393300918,0.393841167,0.389519179,0.405186386,0.391680173,0.397622907,0.405186386
GCF_001488575.1,Halobacterium hubeiense,0.889721652,0.631117825,0.746827795,0.726586103,0.755891239,0.798489426,0.819637462,0.834441088,0.843202417,0.846827795,0.839274924,0.851057402,0.841087613,0.854984894,0.855287009,0.849244713,0.86163142,0.860725076,0.868540345,0.869144757,0.862194016,0.868842551,0.868842551,0.868842551,0.869749169,0.864007253,0.876058041,0.862454655,0.871221282
GCF_000812185.1,Candidatus Nitrosopelagicus brevis,0.198149596,0.185058259,0.187799863,0.17135024,0.186429061,0.207676491,0.204249486,0.217272104,0.190541467,0.22138451,0.218642906,0.22138451,0.198766278,0.217957505,0.222069911,0.22138451,0.210418095,0.216586703,0.233036326,0.211103496,0.211788897,0.189170665,0.210418095,0.201507882,0.217957505,0.211103496,0.212474297,0.20013708,0.211103496
GCF_000504565.1,Haloarcula hispanica N601,0.800574713,0.528505393,0.64278377,0.621725732,0.662300976,0.691576785,0.703389831,0.730097586,0.71828454,0.72547509,0.752953261,0.746789933,0.743965074,0.736260914,0.760400616,0.749871597,0.733692861,0.750385208,0.756548536,0.75911659,0.757062147,0.766307139,0.767591166,0.765990239,0.757770357,0.76624711,0.766503982,0.763164655,0.766503982
GCF_000816105.1,Thermococcus guaymasensis DSM 11113,0.684029614,0.626305793,0.631528965,0.566001899,0.59354226,0.58974359,0.577397911,0.603038936,0.613960114,0.615384615,0.61348528,0.637701804,0.640550807,0.642450142,0.636277303,0.644349478,0.641025641,0.658594492,0.660493827,0.670465337,0.643874644,0.664133017,0.652731591,0.651306413,0.664133017,0.650831354,0.645130641,0.656368821,0.65161597
GCF_000969945.1,Methanosarcina sp. Kolksee,0.406792804,0.282105823,0.316405211,0.306035629,0.333953736,0.331028982,0.341132677,0.360276522,0.35309758,0.371975538,0.375166179,0.368519011,0.375697953,0.381547461,0.405477267,0.376229726,0.386333422,0.383142781,0.390957447,0.3875,0.396382016,0.391859537,0.386272945,0.37376962,0.385311336,0.402341671,0.395955295,0.385413894,0.392068139
GCF_000970045.1,Methanosarcina sp. MTP4,0.562885016,0.334001145,0.380938752,0.366342301,0.390955924,0.397538638,0.412993703,0.458214081,0.440183171,0.46164854,0.464796795,0.48139668,0.467945049,0.477103606,0.497710361,0.491127647,0.490841442,0.506868918,0.504579279,0.511734402,0.500286205,0.51860332,0.511022044,0.503150057,0.501431844,0.514465769,0.496992266,0.518476081,0.516757376
GCF_000970005.1,Methanosarcina sp. WH1,0.451493306,0.301096998,0.32852194,0.339203233,0.361143187,0.345265589,0.353926097,0.397228637,0.389722864,0.385969977,0.389145497,0.407332564,0.408198614,0.415415704,0.441397229,0.409642032,0.430715935,0.410915391,0.423332371,0.416401964,0.427375108,0.429066744,0.418087258,0.416931523,0.428901734,0.427291125,0.425556519,0.416714864,0.426959792
GCF_000969965.1,Methanosarcina sp. WWM596,0.445304937,0.307235421,0.332883369,0.345032397,0.355291577,0.341522678,0.354481641,0.38687905,0.39524838,0.393088553,0.383099352,0.403887689,0.398758099,0.406047516,0.435205184,0.405777538,0.430461788,0.409778498,0.422744462,0.415721232,0.415180983,0.430964604,0.413671981,0.41,0.426872128,0.421849648,0.420497566,0.417207792,0.423701299
GCF_000970325.1,Methanococcoides methylutens MM1,0.472135045,0.313336211,0.331894691,0.308588692,0.353905913,0.345274061,0.355632283,0.390159689,0.406128615,0.42037117,0.403107467,0.419939577,0.426845058,0.433318947,0.447561502,0.441087613,0.454035391,0.447129909,0.451014243,0.44885628,0.449719465,0.467846353,0.429434614,0.440224428,0.459214502,0.43892965,0.447322971,0.445164076,0.462003454
GCF_000970065.1,Methanosarcina barkeri 227,0.393482368,0.290734824,0.305378062,0.306975506,0.329339723,0.319222577,0.340521832,0.355165069,0.355963791,0.366080937,0.373801917,0.357294995,0.38658147,0.377529286,0.404260985,0.380825566,0.381091877,0.376830892,0.394407457,0.383754993,0.397070573,0.376830892,0.39008793,0.374133333,0.3792,0.3952,0.384,0.374133333,0.381168312
GCF_000970305.1,Methanosarcina barkeri 3,0.38996294,0.272031662,0.316886544,0.299736148,0.307915567,0.309762533,0.335356201,0.354617414,0.348812665,0.364116095,0.373614776,0.360686016,0.374934037,0.368337731,0.392875989,0.359366755,0.388918206,0.366226913,0.386807388,0.378364116,0.391556728,0.37176781,0.382422803,0.367379256,0.364476115,0.385589865,0.387437319,0.367115334,0.393347413
GCF_000970025.1,Methanosarcina barkeri MS,0.393104868,0.296825397,0.297089947,0.29973545,0.324338624,0.317989418,0.344973545,0.350529101,0.36005291,0.375661376,0.368253968,0.364285714,0.383862434,0.375661376,0.396296296,0.381481481,0.392063492,0.371164021,0.403968254,0.379465467,0.39216724,0.38264091,0.386345594,0.356991525,0.390095339,0.391788079,0.377483444,0.366887417,0.377748344
GCF_000969985.1,Methanosarcina barkeri str. Wiesmoor,0.393837943,0.278245788,0.312190287,0.302031715,0.32210109,0.310455897,0.329038652,0.35777998,0.353815659,0.381565907,0.369672944,0.354311199,0.373389495,0.384539148,0.399900892,0.366204163,0.388599752,0.368525403,0.400247831,0.391325898,0.38983891,0.388847584,0.384138786,0.3671294,0.379276153,0.388544508,0.382097694,0.358542028,0.391272006
GCF_000970285.1,Methanosarcina horonobensis HB-1 = JCM 15518,0.431036591,0.288302393,0.330798479,0.313352718,0.355177813,0.339968687,0.352493849,0.383583091,0.381793782,0.389398345,0.389845672,0.39901588,0.3878327,0.399463207,0.413330351,0.414225006,0.415790651,0.405816555,0.417897092,0.412396509,0.408907789,0.425693823,0.417506156,0.398701589,0.407747425,0.41804747,0.41580833,0.401477833,0.424317062
GCF_000970265.1,Methanosarcina lacustris Z-7289,0.453961238,0.291835553,0.328604517,0.334973943,0.344238564,0.347133758,0.354950782,0.393167342,0.394904459,0.405906196,0.390851187,0.406195715,0.414302258,0.432252461,0.434279097,0.409959467,0.430060817,0.39733565,0.421951926,0.407761367,0.441483198,0.427867903,0.437427578,0.415821501,0.432338453,0.422776007,0.408577224,0.422776007,0.44057971
GCF_000970245.1,Methanosarcina mazei C16,0.440566038,0.287421742,0.333523051,0.338076266,0.344052362,0.347182698,0.34775185,0.367387592,0.394706887,0.398121799,0.391861127,0.399829254,0.403528742,0.409504838,0.420603301,0.406659078,0.413773478,0.392430279,0.438531588,0.418895845,0.424302789,0.435970404,0.420318725,0.41007399,0.402675014,0.437393284,0.399487472,0.422671604,0.409000285
GCF_000970225.1,Methanosarcina mazei LYC,0.439140271,0.296937039,0.334656835,0.331253545,0.355643789,0.349971639,0.346284742,0.375496313,0.381735678,0.395348837,0.388825865,0.395348837,0.409812819,0.416335791,0.417753829,0.402439024,0.423142371,0.391945547,0.430232558,0.409245604,0.425127623,0.436188315,0.427680091,0.416619399,0.405558707,0.425978446,0.401134752,0.414585698,0.405505108
GCF_000970185.1,Methanosarcina mazei SarPi,0.440470614,0.283954239,0.348782634,0.324141977,0.351716046,0.340569082,0.340569082,0.379290114,0.387797008,0.39601056,0.400117336,0.390730419,0.415077735,0.405690818,0.414491053,0.409504253,0.418597829,0.393663831,0.436198299,0.419477853,0.422997947,0.439425051,0.422411264,0.412437665,0.412265258,0.42370892,0.40416789,0.419724097,0.411799237
GCF_025035885.1,Methanosarcina mazei TMA,0.436556141,0.282245008,0.32730707,0.3283864,0.346735024,0.348354021,0.332433891,0.366702644,0.381003778,0.397733405,0.386940097,0.389098759,0.40420939,0.407447383,0.41716136,0.405288721,0.413383702,0.388828926,0.43011333,0.414732866,0.42417701,0.426180837,0.424831309,0.408097166,0.396761134,0.416194332,0.401187905,0.416036717,0.403617711
GCF_000970165.1,Methanosarcina mazei WWM610,0.441129832,0.290704388,0.334295612,0.328233256,0.341512702,0.348729792,0.347575058,0.368360277,0.387124711,0.40386836,0.392898383,0.396073903,0.407621247,0.413683603,0.420034642,0.406177829,0.422055427,0.391454965,0.433891455,0.420034642,0.424364896,0.438510393,0.425187753,0.418544194,0.405545927,0.425187753,0.402195897,0.419242993,0.408552441
GCF_000970145.1,Methanosarcina siciliae C2J,0.464930729,0.31076463,0.351131995,0.340666382,0.358821017,0.363306279,0.358393849,0.384451089,0.39427595,0.404527979,0.404741563,0.422682614,0.414780009,0.428449381,0.432934643,0.42875454,0.431104465,0.415723136,0.424481948,0.416025641,0.423594785,0.436631759,0.453515708,0.427869203,0.428510365,0.448386407,0.444966873,0.424112869,0.428601967
GCF_000970125.1,Methanosarcina siciliae HI350,0.476561052,0.29488417,0.358108108,0.33542471,0.37234556,0.363175676,0.367760618,0.401544402,0.394787645,0.407818533,0.406853282,0.435810811,0.416505792,0.437741313,0.443532819,0.426882239,0.431225869,0.435086873,0.4376056,0.433743664,0.430468373,0.452438436,0.451955577,0.440125543,0.435296958,0.443505553,0.442995169,0.437062092,0.441169365
GCF_000970085.1,Methanosarcina siciliae T4/M,0.474625776,0.3,0.357411765,0.339529412,0.368941176,0.357882353,0.366117647,0.395529412,0.388,0.398823529,0.418823529,0.426588235,0.413176471,0.439294118,0.444104495,0.419157449,0.425276536,0.429983526,0.438220758,0.436573311,0.434792844,0.45679303,0.447610078,0.437956204,0.440310808,0.438427125,0.446302402,0.429681979,0.441800189
GCF_000969925.1,Methanosarcina thermophila CHTI-55,0.420545073,0.286294791,0.338751385,0.305134836,0.326930181,0.336904322,0.359807905,0.367196158,0.367565571,0.395271518,0.376431474,0.384927965,0.401551533,0.387513853,0.410786849,0.413895048,0.41315595,0.402808574,0.401699926,0.395417591,0.409090909,0.405764967,0.419438285,0.40872136,0.405395418,0.411677753,0.407393715,0.38780037,0.404215976
GCF_000969905.1,Methanosarcina vacuolata Z-761,0.404394924,0.27231427,0.305184393,0.302244789,0.325761625,0.330571887,0.347942277,0.353821486,0.351149118,0.370657402,0.363976483,0.357562801,0.366916088,0.386157135,0.403527525,0.374933191,0.39070016,0.374933191,0.393105291,0.377872795,0.383484768,0.396150762,0.386527666,0.366746859,0.382352941,0.396524064,0.392780749,0.382392293,0.392665953
GCF_034480035.2,Methanosphaera sp. ISO3-F5,0.23008658,0.155089559,0.181301879,0.160332023,0.170816951,0.176496287,0.175185671,0.195281782,0.189602446,0.19921363,0.196155526,0.196592398,0.207077326,0.190039318,0.193971166,0.224989078,0.213630406,0.191786806,0.21013543,0.211882918,0.207077326,0.222804718,0.21013543,0.211009174,0.204019222,0.207514198,0.206203582,0.221153846,0.214160839
GCF_023093535.1,Halovivax limisalsi,0.871914541,0.645350461,0.706506562,0.699246021,0.742809271,0.76347389,0.773526948,0.816810947,0.812901424,0.812063669,0.810667411,0.807874895,0.819603463,0.832449037,0.820999721,0.831890533,0.832449037,0.833566043,0.834683049,0.846690868,0.841385088,0.851996649,0.848924881,0.844413408,0.845251397,0.855865922,0.854748603,0.84273743,0.855307263
GCF_004799665.1,Halapricum salinum,0.822488918,0.600174978,0.690580344,0.670457859,0.715368912,0.744240303,0.748323126,0.774861476,0.777194517,0.774569845,0.772528434,0.781568971,0.781568971,0.792067658,0.776611257,0.784193642,0.777486148,0.797317002,0.806649169,0.789151356,0.80839895,0.799650044,0.797900262,0.796733742,0.810731992,0.807232429,0.800233304,0.800524934,0.810731992
GCF_000730285.1,Candidatus Nitrososphaera evergladensis SR1,0.617080187,0.47869447,0.490480508,0.457237836,0.497733454,0.500755515,0.536718042,0.562405561,0.530976126,0.545784225,0.556663645,0.568147477,0.57177395,0.564218797,0.579631309,0.579329102,0.57328498,0.575702629,0.588999698,0.579026896,0.581142339,0.599274705,0.585373225,0.576307041,0.580537927,0.592626171,0.597763675,0.587488667,0.574796011
GCF_013407145.1,Nitrosopumilus cobalaminigenes,0.196550265,0.1829653,0.185594111,0.205573081,0.192429022,0.194532072,0.205047319,0.20977918,0.202944269,0.193480547,0.216088328,0.214511041,0.220820189,0.187171399,0.213985279,0.198212408,0.20767613,0.201892744,0.201366982,0.215036803,0.195583596,0.195057834,0.207150368,0.199263933,0.218191377,0.20977918,0.190325973,0.201892744,0.205573081
GCF_013407185.1,Nitrosopumilus ureiphilus,0.227382083,0.198683191,0.204105345,0.210302091,0.203718048,0.240511232,0.210689388,0.236638265,0.218822618,0.235476375,0.248257165,0.242060418,0.217273431,0.235089078,0.229279628,0.228117738,0.225019365,0.243222308,0.224244771,0.229279628,0.220759101,0.216886135,0.214562355,0.238187452,0.229279628,0.242060418,0.220371805,0.233927188,0.242835012
GCF_024498195.1,Halovivax cerinus,0.830817416,0.630655333,0.683301344,0.672607623,0.71483411,0.742802303,0.755963806,0.788319166,0.774883466,0.777351248,0.784206197,0.777625446,0.79188374,0.802303263,0.790786948,0.803125857,0.798190293,0.794351522,0.807513024,0.796545106,0.794351522,0.800932273,0.810255004,0.814093776,0.816287359,0.819851933,0.8108034,0.814865606,0.81349424
GCF_000769655.1,Thermococcus eurythermalis,0.705155817,0.658782304,0.652212002,0.584318879,0.615856329,0.600963644,0.584756899,0.608409987,0.61848445,0.630310994,0.649145861,0.64651774,0.64651774,0.643451599,0.651773982,0.655278143,0.656592203,0.664038546,0.671484888,0.670608848,0.681997372,0.678493211,0.669732808,0.668418747,0.671340929,0.670026293,0.673531989,0.677475898,0.669149869
GCF_026410925.1,Halovenus salina,0.737275449,0.502945903,0.613551152,0.59051955,0.628816283,0.663363685,0.66122121,0.698178897,0.686395287,0.686395287,0.668987681,0.688537761,0.697643278,0.70487413,0.698714515,0.696572041,0.705945367,0.70487413,0.698098044,0.719528529,0.713635146,0.72220734,0.728491021,0.725469169,0.720911528,0.714477212,0.718155001,0.718959507,0.724322875
GCF_024228675.1,Salinigranum marinum,0.86537407,0.629166667,0.698958333,0.7025,0.744583333,0.768333333,0.770208333,0.793333333,0.794791667,0.788958333,0.799583333,0.808333333,0.822708333,0.820833333,0.822291667,0.815625,0.81625,0.828541667,0.833958333,0.83125,0.831875,0.843333333,0.8325,0.839133153,0.847468223,0.839933306,0.835139642,0.838682784,0.843268028
GCF_013343295.1,Metallosphaera tengchongensis,0.516784512,0.400619743,0.434705622,0.399734396,0.415670651,0.413899956,0.448428508,0.465250111,0.453297919,0.459052678,0.464364763,0.479858344,0.491810536,0.485170429,0.495794599,0.480301018,0.476085031,0.482728078,0.498228521,0.504428698,0.497785651,0.493356953,0.507085917,0.483385024,0.501550731,0.495347807,0.499113475,0.497783688,0.503102837
GCF_003342675.1,Haloplanus rubicundus,0.859304466,0.653668548,0.734222678,0.711390457,0.744227809,0.781169831,0.792714212,0.800667009,0.80656747,0.80938943,0.811954849,0.817598769,0.830682401,0.829656234,0.83196511,0.821959979,0.825808107,0.830938943,0.835300154,0.836582863,0.832478194,0.830169318,0.835556696,0.844792201,0.839661365,0.838635198,0.841119097,0.840821566,0.853145058
GCF_000993805.1,Infirmifilum uzonense,0.526369125,0.478134111,0.440816327,0.470553936,0.451311953,0.453644315,0.464139942,0.474635569,0.469970845,0.493877551,0.50787172,0.489212828,0.496209913,0.520699708,0.485714286,0.499125364,0.510787172,0.512252042,0.497666278,0.48949825,0.519836639,0.514002334,0.525087515,0.508751459,0.514585764,0.51050175,0.513418903,0.51050175,0.505834306
GCF_022869805.1,Halosolutus halophilus,0.835723588,0.589815557,0.67181235,0.63893344,0.698676824,0.732357658,0.743384122,0.763231756,0.756615878,0.76563753,0.755412991,0.773456295,0.766840417,0.78127506,0.778423902,0.778022859,0.778624424,0.786444756,0.781632244,0.795067175,0.791858833,0.797874474,0.80104292,0.796389168,0.802367576,0.814569536,0.80453542,0.807144291,0.806542244
GCF_003431325.1,Acidilobus sp. 7A,0.750154211,0.659090909,0.700649351,0.674675325,0.664285714,0.683766234,0.671428571,0.694155844,0.718181818,0.718181818,0.707792208,0.725324675,0.711688312,0.692207792,0.728571429,0.721428571,0.720779221,0.724025974,0.722727273,0.696753247,0.725974026,0.722077922,0.731168831,0.731818182,0.748051948,0.721428571,0.717532468,0.727745289,0.729044834
GCF_000800805.1,Candidatus Methanoplasma termitum,0.605106492,0.473498233,0.467844523,0.480565371,0.48975265,0.499646643,0.522968198,0.537102473,0.534275618,0.566077739,0.5795053,0.585865724,0.582332155,0.569611307,0.599293286,0.564664311,0.580212014,0.570318021,0.568904594,0.587985866,0.583745583,0.597879859,0.579915134,0.572135785,0.586280057,0.588401697,0.56718529,0.572135785,0.586280057
GCF_041431065.1,Nitrosopumilus adriaticus,0.221824523,0.194677871,0.181139122,0.203081232,0.199813259,0.233426704,0.221755369,0.218020542,0.206349206,0.208683473,0.22875817,0.22875817,0.220821662,0.225957049,0.229225023,0.226423903,0.21101774,0.236227824,0.235294118,0.219421102,0.22735761,0.202147526,0.212418301,0.223622782,0.211951447,0.232492997,0.220821662,0.229332088,0.238206446
GCF_000875775.1,Nitrosopumilus piranensis,0.225821865,0.196876479,0.203028869,0.202555608,0.218646474,0.22243256,0.221486039,0.22858495,0.209181259,0.232371036,0.224325603,0.226218646,0.225272125,0.238050166,0.24088973,0.218646474,0.2219593,0.217226692,0.21628017,0.230951254,0.225272125,0.230477993,0.236630383,0.217226692,0.229058211,0.220539517,0.227638429,0.230113636,0.211647727
GCF_023008545.1,Natribaculum luteum,0.814626939,0.588736084,0.673433748,0.6439642,0.676708142,0.715564287,0.715345994,0.733682602,0.752237503,0.730408208,0.742196027,0.750054573,0.742850906,0.759877756,0.752674089,0.765553373,0.767954595,0.763807029,0.77865095,0.774721676,0.774721676,0.772538747,0.791748527,0.781222707,0.780567686,0.782532751,0.779475983,0.788646288,0.789082969
GCF_020217425.1,Halomicrobium urmianum,0.898474242,0.652758133,0.755304102,0.726308345,0.774870344,0.802687412,0.810938237,0.822253654,0.838991042,0.829090052,0.84252711,0.840169731,0.845120226,0.850070721,0.852663838,0.852899576,0.848892032,0.858321546,0.860678925,0.86562942,0.86562942,0.861621876,0.875501061,0.870313605,0.873614714,0.870549399,0.869842018,0.875265268,0.871964159
GCF_000827835.1,Haloarcula sp. CBA1115,0.790131696,0.524205031,0.63597532,0.61627907,0.662553393,0.687470337,0.696013289,0.719269103,0.711200759,0.719031799,0.740626483,0.738490745,0.734931182,0.734219269,0.746796393,0.737304224,0.726862838,0.749406739,0.747982914,0.74774561,0.745609872,0.7584243,0.758186996,0.754569191,0.752432946,0.759496676,0.754510921,0.756410256,0.756057007
GCF_000955905.1,Candidatus Nitrosotenuis cloacae,0.394369919,0.333689269,0.318206086,0.324079018,0.354511479,0.371596369,0.367325147,0.358782702,0.343299519,0.376401495,0.36412173,0.376935398,0.399893219,0.372130272,0.36785905,0.361986119,0.389749066,0.381740523,0.399359317,0.392952483,0.38868126,0.38120662,0.390816871,0.365723438,0.39241858,0.395621997,0.38868126,0.38120662,0.404698345
